2453965.53868	-0.0658	11.041
2453965.53881	0.0	11.0401
2453965.53896	-0.0277	11.039
2453965.53909	-0.0333	11.038
2453965.53924	-0.038	11.037
2453965.53937	-0.0029	11.0361
2453965.53949	-0.0079	11.0353
2453965.53962	-0.0329	11.0344
2453965.53975	-0.0007	11.0336
2453965.53989	-0.0041	11.0327
2453965.54002	-0.0119	11.0318
2453965.54014	-0.0119	11.031
2453965.54027	-0.0103	11.0303
2453965.54041	0.0092	11.0294
2453965.54054	-0.0179	11.0286
2453965.54066	-0.0187	11.0279
2453965.54079	-0.018	11.0272
2453965.54092	-0.0219	11.0264
2453965.54105	-0.0091	11.0257
2453965.54117	0.0102	11.025
2453965.54131	-0.0097	11.0243
2453965.54144	0.0126	11.0236
2453965.54157	0.0003	11.023
2453965.54169	0.0144	11.0223
2453965.54182	0.0093	11.0217
2453965.54195	-0.0	11.0211
2453965.54208	0.0287	11.0205
2453965.5422	0.0022	11.0199
2453965.54234	0.0187	11.0193
2453965.54247	0.0413	11.0187
2453965.5426	0.0193	11.0182
2453965.54272	0.0257	11.0176
2453965.54285	0.0198	11.0171
2453965.54298	0.0259	11.0166
2453965.54311	-0.0038	11.0161
2453965.54323	0.0209	11.0156
2453965.54336	0.0176	11.0151
2453965.54349	0.0175	11.0147
2453965.54362	0.0088	11.0142
2453965.54375	0.008	11.0138
2453965.54388	0.0112	11.0133
2453965.54401	0.009	11.0129
2453965.54414	0.0054	11.0125
2453965.54426	0.0281	11.0121
2453965.5444	0.0092	11.0116
2453965.54453	0.0082	11.0112
2453965.54466	-0.0026	11.0108
2453965.54478	-0.0038	11.0104
2453965.54491	-0.0023	11.0099
2453965.54504	0.0225	11.0095
2453965.54517	0.0116	11.0091
2453965.54529	-0.0198	11.0086
2453965.54542	0.0099	11.0082
2453965.54555	0.012	11.0077
2453965.54568	0.0186	11.0073
2453965.5458	-0.0039	11.0068
2453965.54594	-0.0126	11.0063
2453965.54607	0.0144	11.0059
2453965.5462	0.0099	11.0054
2453965.54632	-0.0301	11.0049
2453965.54645	-0.0157	11.0045
2453965.54658	-0.0044	11.004
2453965.54671	0.0174	11.0035
2453965.54683	-0.0119	11.003
2453965.54697	-0.0286	11.0025
2453965.5471	0.021	11.002
2453965.54723	-0.0198	11.0016
2453965.54735	-0.0075	11.0011
2453965.54748	0.0091	11.0006
2453965.54761	0.0096	11.0001
2453965.54774	0.0016	10.9996
