2.453965540589999873e+06 4.641004682734824627e+01 -1.933999999999999986e+01 2.259999999999999963e-13
2.453965544460000005e+06 4.321250423098793192e+01 -1.939000000000000057e+01 2.263999999999999996e-13
2.453965548320000060e+06 2.434700291240391223e+01 -1.687000000000000099e+01 2.047999999999999957e-13
2.453965552170000039e+06 2.900627926711342752e+01 -1.549000000000000021e+01 1.890999999999999970e-13
2.453965556040000170e+06 6.472739798660845167e+01 -1.548000000000000043e+01 1.605999999999999922e-13
2.453965559900000226e+06 5.860638787354972834e+01 -1.814999999999999858e+01 1.278999999999999902e-13
2.453965563800000120e+06 2.174328965532492219e+01 -2.776000000000000156e+01 1.328999999999999941e-13
2.453965567720000166e+06 -8.176573210730788688e+00 -3.478999999999999915e+01 1.276000000000000066e-13
2.453965571580000222e+06 -2.334206095354662835e+01 -2.478000000000000114e+01 1.146000000000000115e-13
2.453965575449999887e+06 -4.412608782997176604e+01 -2.082999999999999829e+01 1.151000000000000094e-13
2.453965579320000019e+06 -6.248911816914792183e+01 -1.696000000000000085e+01 1.099000000000000038e-13
2.453965581590000074e+06 3.759396509737862857e+01 -9.272999999999999687e+00 5.350999999999999742e-14
2.453965581590000074e+06 3.759396509737862857e+01 -9.272999999999999687e+00 5.350999999999999742e-14
