2.453965540589999873e+06 6.564155999999999949e+03 5.280513202011042040e+01 2.355000000000000071e+01
2.453965544460000005e+06 6.564181999999999789e+03 5.399279069875616699e+01 2.360000000000000142e+01
2.453965548320000060e+06 6.563729000000000269e+03 3.330012218224602805e+01 2.498000000000000043e+01
2.453965552170000039e+06 6.563680000000000291e+03 3.106184236478550176e+01 2.560999999999999943e+01
2.453965556040000170e+06 6.564555999999999585e+03 7.107680399937157745e+01 2.676999999999999957e+01
2.453965559900000226e+06 6.564126000000000204e+03 5.143475662167622176e+01 2.507999999999999829e+01
2.453965563800000120e+06 6.563572000000000116e+03 2.612849093037252501e+01 2.362999999999999901e+01
2.453965567720000166e+06 6.562840000000000146e+03 -7.308668791704461043e+00 2.373000000000000043e+01
2.453965571580000222e+06 6.562536000000000058e+03 -2.119513949595955538e+01 2.410000000000000142e+01
2.453965575449999887e+06 6.562280999999999949e+03 -3.284333038275411809e+01 2.607999999999999829e+01
2.453965579320000019e+06 6.562318000000000211e+03 -3.115320072465895862e+01 2.535000000000000142e+01
2.453965581590000074e+06 6.562451000000000022e+03 -2.507786979155774176e+01 2.317000000000000171e+01
2.453965581590000074e+06 6.562451000000000022e+03 -2.507786979155774176e+01 2.317000000000000171e+01
