2.453965538684280124e+06 7.861386869082200235e+01 -1.423000000000000043e+01 1.776999999999999900e-13
2.453965538811939768e+06 4.302978751119947276e+01 -1.144999999999999929e+01 1.263000000000000020e-13
2.453965538962049875e+06 5.700761657532802928e+01 -1.541000000000000014e+01 1.816000000000000037e-13
2.453965539092489984e+06 -7.893362295048295607e+01 -1.283999999999999986e+01 1.304000000000000048e-13
2.453965539239820093e+06 5.755576673473493798e+01 -1.356000000000000050e+01 1.636000000000000047e-13
2.453965539367130026e+06 6.591505666525418405e+01 -1.350999999999999979e+01 1.545999999999999925e-13
2.453965539494439960e+06 -1.786055935972673581e+01 -1.253999999999999915e+01 1.378000000000000035e-13
2.453965539621749893e+06 4.165941211276528122e+01 -1.425999999999999979e+01 1.696000000000000043e-13
2.453965539749410003e+06 1.626178806154657863e+01 -1.305000000000000071e+01 1.604999999999999977e-13
2.453965539887949824e+06 -8.564846240286453849e+01 -1.208999999999999986e+01 1.466999999999999959e-13
2.453965540015379898e+06 9.962629146699309501e+01 -1.399000000000000021e+01 1.655000000000000016e-13
2.453965540142689832e+06 3.480753512051118292e+01 -1.589000000000000057e+01 1.817999999999999927e-13
2.453965540270000231e+06 -2.092106441625609392e+01 -1.425000000000000000e+01 1.636000000000000047e-13
2.453965540408770088e+06 3.681741903822576489e+01 -1.333000000000000007e+01 1.604000000000000032e-13
2.453965540536080021e+06 8.350154094531900739e+01 -1.176999999999999957e+01 1.553000000000000047e-13
2.453965540663510095e+06 3.106184236478550176e+01 -1.502999999999999936e+01 1.941999999999999954e-13
2.453965540790820029e+06 8.692747944142527672e+01 -1.516000000000000014e+01 1.830000000000000028e-13
2.453965540918129962e+06 5.691625821545457597e+01 -1.591999999999999993e+01 1.927000000000000018e-13
2.453965541045669932e+06 5.326192381960233746e+01 -1.719000000000000128e+01 2.107000000000000009e-13
2.453965541173680220e+06 -2.320502341367412313e+01 -1.705999999999999872e+01 1.973000000000000024e-13
2.453965541311869863e+06 2.210872309494338239e+01 -1.415000000000000036e+01 1.821999999999999961e-13
2.453965541438950226e+06 1.169387006675206386e+01 -1.521000000000000085e+01 1.924999999999999875e-13
2.453965541566260159e+06 -6.669160272424088376e+00 -1.626999999999999957e+01 2.134000000000000045e-13
2.453965541693449952e+06 -1.827167197926115261e+00 -1.455000000000000071e+01 1.893000000000000113e-13
2.453965541820880026e+06 1.384079152429759141e+01 -1.506000000000000050e+01 1.954000000000000055e-13
2.453965541948310100e+06 5.280513202011042040e+01 -1.639999999999999858e+01 2.057999999999999915e-13
2.453965542075729929e+06 1.923093475820248344e+01 -1.630999999999999872e+01 2.023000000000000064e-13
2.453965542203039862e+06 1.973340573761035088e+01 -1.568999999999999950e+01 1.815000000000000092e-13
2.453965542341580149e+06 1.244757653588464166e+02 -1.660000000000000142e+01 2.033999999999999966e-13
2.453965542468890082e+06 3.403098906139985758e+01 -1.419999999999999929e+01 1.679999999999999910e-13
2.453965542596200015e+06 2.653960354990694270e+01 -1.589000000000000057e+01 1.987000000000000015e-13
2.453965542723630089e+06 -5.481501593778344450e+00 -1.605999999999999872e+01 1.821000000000000016e-13
2.453965542850940023e+06 5.102364400214181472e+01 -1.621999999999999886e+01 2.019999999999999976e-13
2.453965542978140060e+06 5.746440837481993924e+01 -1.873000000000000043e+01 2.079999999999999972e-13
2.453965543105449993e+06 -1.443462086362046470e+01 -1.565000000000000036e+01 1.990000000000000103e-13
2.453965543232759926e+06 4.366929603047984898e+01 -1.687000000000000099e+01 2.019000000000000030e-13
2.453965543360420037e+06 -1.630746724150407800e+01 -1.258000000000000007e+01 1.387000000000000047e-13
2.453965543487729970e+06 9.514973183207202112e+01 -1.410999999999999943e+01 1.615999999999999879e-13
2.453965543615039904e+06 -3.444210168093427171e+01 -1.397000000000000064e+01 1.621000000000000111e-13
2.453965543753690086e+06 1.000830832664849908e+02 -1.353999999999999915e+01 1.461999999999999980e-13
