2.453965538684280124e+06 5.132810265757664183e+02 -3.028000000000000025e+00 8.385999999999999557e-14
2.453965538811939768e+06 4.971590249931539347e+02 -5.782000000000000028e+00 1.212999999999999981e-13
2.453965538962049875e+06 3.297972942786862518e+02 -6.057999999999999829e+00 1.387999999999999993e-13
2.453965539092489984e+06 2.060673297519984430e+02 -5.546000000000000263e+00 1.131999999999999998e-13
2.453965539239820093e+06 7.286888810542831152e+01 -7.559000000000000163e+00 1.802000000000000046e-13
2.453965539367130026e+06 1.641629208766412944e+02 -6.020999999999999908e+00 1.378999999999999981e-13
2.453965539494439960e+06 8.828715152369456121e+01 -3.431999999999999940e+00 7.471999999999999615e-14
2.453965539621749893e+06 -6.372029196927621086e+01 -2.536000000000000032e+00 6.608999999999999910e-14
2.453965539749410003e+06 -1.007625098911535275e+02 -9.455999999999999517e+00 2.253000000000000093e-13
2.453965539887949824e+06 1.862986849543488006e+02 -7.030000000000000249e+00 1.623000000000000001e-13
2.453965540015379898e+06 3.571151302936620482e+02 -4.983999999999999986e+00 1.206000000000000112e-13
2.453965540142689832e+06 -3.614655116728126671e+01 -7.070999999999999730e+00 1.670999999999999898e-13
2.453965540270000231e+06 2.340249277345511700e+02 -5.644000000000000128e+00 1.374000000000000002e-13
2.453965540408770088e+06 -1.733754932093881607e+01 -8.406000000000000583e+00 1.958000000000000088e-13
2.453965540536080021e+06 4.145017787840547498e+02 -6.179999999999999716e+00 1.656999999999999907e-13
2.453965540663510095e+06 3.395216761856459016e+02 -5.049999999999999822e+00 1.554999999999999937e-13
2.453965540790820029e+06 1.599404918907383717e+02 -5.559999999999999609e+00 1.469000000000000102e-13
2.453965540918129962e+06 9.551646175717408482e+01 -6.365000000000000213e+00 1.710999999999999980e-13
2.453965541045669932e+06 1.561658962821043701e+02 -8.179000000000000270e+00 2.185000000000000030e-13
2.453965541173680220e+06 2.344087849150507736e+02 -3.145999999999999908e+00 8.236999999999999385e-14
2.453965541311869863e+06 1.589168727426618375e+02 -7.429999999999999716e+00 2.037000000000000055e-13
2.453965541438950226e+06 3.563474159325464825e+02 -5.607999999999999652e+00 1.481999999999999895e-13
2.453965541566260159e+06 2.505947626944326032e+02 -7.182000000000000384e+00 2.039999999999999890e-13
2.453965541693449952e+06 2.557128584349315759e+02 -6.391000000000000014e+00 1.707999999999999891e-13
2.453965541820880026e+06 3.314606753943396598e+02 -6.854000000000000092e+00 1.988999999999999906e-13
2.453965541948310100e+06 9.321331867394371784e+01 -5.248000000000000220e+00 1.508999999999999931e-13
2.453965542075729929e+06 2.024846627336724509e+02 -7.362000000000000099e+00 1.890000000000000025e-13
2.453965542203039862e+06 3.724694175151589661e+02 -5.528999999999999915e+00 1.423000000000000096e-13
2.453965542341580149e+06 2.041480438493258873e+02 -7.567000000000000171e+00 2.028999999999999988e-13
2.453965542468890082e+06 2.065791393260948894e+02 -4.801000000000000156e+00 1.198000000000000045e-13
2.453965542596200015e+06 3.175138645014770304e+02 -6.434999999999999609e+00 1.778000000000000098e-13
2.453965542723630089e+06 1.136857016359396226e+02 -5.985000000000000320e+00 1.498000000000000029e-13
2.453965542850940023e+06 1.189957259666883829e+02 -6.889000000000000234e+00 1.885000000000000046e-13
2.453965542978140060e+06 9.129403277121298288e+01 -5.482999999999999652e+00 1.318999999999999984e-13
2.453965543105449993e+06 1.482968240811061094e+02 -7.586999999999999744e+00 2.196999999999999878e-13
2.453965543232759926e+06 4.795655708851959389e+02 -4.269999999999999574e+00 1.184000000000000054e-13
2.453965543360420037e+06 2.157917116589581212e+02 -4.248000000000000220e+00 1.102000000000000000e-13
2.453965543487729970e+06 7.192204039342843771e+02 -2.471999999999999975e+00 6.529000000000000503e-14
2.453965543615039904e+06 4.028581109743643651e+02 -5.655999999999999694e+00 1.415000000000000029e-13
2.453965543753690086e+06 2.818151467114647062e+02 -4.283000000000000362e+00 1.019000000000000000e-13
2.453965543880890124e+06 2.178389499551693689e+02 -4.427999999999999936e+00 1.211000000000000091e-13
2.453965544008200057e+06 2.346646897020699214e+02 -4.325000000000000178e+00 1.231999999999999951e-13
2.453965544135860167e+06 4.032419681549221195e+02 -5.278999999999999915e+00 1.455000000000000111e-13
2.453965544263170101e+06 2.676124310315829575e+02 -6.644000000000000128e+00 1.698999999999999879e-13
2.453965544401709922e+06 1.964069240418080824e+02 -5.842999999999999972e+00 1.536999999999999913e-13
2.453965544529019855e+06 3.457913434677600435e+02 -6.330000000000000071e+00 1.709000000000000089e-13
2.453965544657019898e+06 2.376075947528771621e+02 -7.251999999999999780e+00 2.144999999999999948e-13
2.453965544783640187e+06 2.230210218924376591e+02 -7.517999999999999794e+00 2.092000000000000073e-13
2.453965544910950121e+06 2.948662908497894364e+02 -7.440000000000000391e+00 2.098999999999999942e-13
2.453965545038380194e+06 2.964656957686735836e+02 -5.315999999999999837e+00 1.229000000000000115e-13
2.453965545165690128e+06 4.245460416748029502e+02 -2.641000000000000014e+00 6.685000000000000040e-14
2.453965545292890165e+06 2.081145680482096623e+02 -7.451999999999999957e+00 2.287999999999999944e-13
2.453965545420549810e+06 3.743247272210621759e+02 -4.615000000000000213e+00 1.345000000000000075e-13
2.453965545547860209e+06 4.058649922219409518e+02 -4.134000000000000341e+00 1.065999999999999951e-13
2.453965545675170142e+06 5.892207721256570352e+01 -7.083000000000000185e+00 1.752000000000000007e-13
2.453965545802480076e+06 4.139259930132471368e+02 -4.854000000000000092e+00 1.305999999999999938e-13
2.453965545941019896e+06 3.280699369662634695e+02 -5.533000000000000362e+00 1.511000000000000074e-13
2.453965546068329830e+06 3.829615137831760308e+02 -6.206999999999999851e+00 1.733999999999999982e-13
2.453965546195640229e+06 -1.339661560076856972e+02 -9.458000000000000185e+00 2.335999999999999841e-13
2.453965546323069837e+06 2.482916196112022362e+02 -6.363000000000000433e+00 1.876999999999999979e-13
2.453965546450379770e+06 7.435953348983947535e+02 -1.776999999999999913e+00 5.461999999999999849e-14
2.453965546577690169e+06 2.619825257170457462e+02 -5.397999999999999687e+00 1.494999999999999941e-13
2.453965546705000103e+06 4.081041591084019160e+02 -4.070000000000000284e+00 1.125000000000000003e-13
2.453965546832540073e+06 1.597485633004885699e+02 -5.588000000000000078e+00 1.484000000000000038e-13
2.453965546971079893e+06 4.461060199816446357e+02 -3.904999999999999805e+00 1.156000000000000072e-13
2.453965547098509967e+06 3.151467452215355820e+02 -4.365000000000000213e+00 1.143000000000000027e-13
2.453965547225819901e+06 2.463083575117603345e+02 -5.743000000000000327e+00 1.746000000000000083e-13
2.453965547353129834e+06 3.287096989338404001e+02 -5.176999999999999602e+00 1.370999999999999914e-13
2.453965547480550129e+06 3.391378190051462411e+02 -4.410000000000000142e+00 1.320999999999999874e-13
2.453965547608329915e+06 1.383165373871272834e+02 -7.102999999999999758e+00 1.693999999999999900e-13
2.453965547735290136e+06 4.303678755795899065e+02 -4.831000000000000405e+00 1.434999999999999944e-13
2.453965547873829957e+06 1.535428722150855378e+02 -6.666999999999999815e+00 1.704000000000000110e-13
2.453965548001139890e+06 3.290295799176288369e+02 -5.280999999999999694e+00 1.545999999999999925e-13
2.453965548129150178e+06 1.017221528422861709e+01 -6.491999999999999993e+00 1.833000000000000116e-13
2.453965548255760223e+06 1.397879899125309180e+02 -5.262999999999999901e+00 1.527999999999999901e-13
2.453965548383189831e+06 4.191720411472266505e+02 -3.161999999999999922e+00 7.958000000000000018e-14
2.453965548510500230e+06 3.805943945031763747e+02 -4.511000000000000121e+00 1.443000000000000011e-13
2.453965548637699801e+06 4.896738099727134568e+02 -3.830999999999999961e+00 1.092000000000000042e-13
2.453965548765120097e+06 1.760624934733508553e+02 -8.785999999999999588e+00 2.307999999999999859e-13
