6.677832054467103262e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.682323226119137871e-01 -1.327495087662705357e-07 -1.540980992056617929e-08
6.686814397771172480e-01 1.010692841140354777e-07 -2.073477021071375869e-08
6.691305569423207089e-01 1.749518849118101161e-08 -9.130335195557111031e-09
6.695796741075525915e-01 6.069621557955529702e-08 -8.920959948780412100e-10
6.700287912727560524e-01 -3.655228393018205321e-07 -3.619645466146377253e-08
6.704779084379595133e-01 -2.656678169249674838e-07 -1.131526832129158354e-07
6.709270256031629742e-01 -5.983986898825566295e-08 -1.627123764848152907e-07
6.713761427683664351e-01 -3.369633988205910129e-08 -1.902102059376028283e-07
6.718252599335698960e-01 2.126160506088856162e-08 -2.106030677372645726e-07
6.722743770988017786e-01 9.372238541861162748e-08 -2.176365605199447663e-07
6.727234942640052395e-01 1.255085882186283590e-08 -2.255928495203952138e-07
6.731726114292087004e-01 2.933057386098126306e-08 -2.409935434100812378e-07
6.736217285944121613e-01 9.115333975806580239e-08 -2.479939238604201729e-07
6.740708457596156222e-01 6.391219762711915636e-08 -2.507387170926804776e-07
6.745199629248475048e-01 1.137605501640835606e-07 -2.501288473562115303e-07
6.749690800900509657e-01 -3.214304890675702938e-08 -2.595646176047243981e-07
6.754181972552544266e-01 -4.788340642698658537e-08 -2.877335768981775888e-07
6.758673144204578875e-01 8.146204555805298933e-08 -3.046522811658110743e-07
6.763164315856613484e-01 -4.859562765776826335e-08 -3.222846304146364034e-07
6.767655487508932310e-01 -3.036540036073705448e-07 -3.852677741906217274e-07
6.772146659160966919e-01 1.541810622278969633e-08 -4.462514732046079143e-07
6.776637830813001528e-01 -2.078597655074860833e-07 -5.011005604703214764e-07
6.781129002465036137e-01 -1.654977041805548159e-07 -5.810518315690289019e-07
6.785620174117070746e-01 -2.418147539255772031e-07 -6.715217101179588965e-07
6.790111345769389573e-01 -4.880709002911424670e-08 -7.558443046026771961e-07
6.794602517421424182e-01 1.050400082339986209e-08 -8.172725547130497642e-07
6.799093689073458791e-01 1.081788488081801779e-07 -8.640993247234794256e-07
6.803584860725493400e-01 -1.676466472410141813e-08 -9.159111775633136319e-07
6.808076032377528009e-01 1.289533649247724138e-07 -9.674803686457230636e-07
6.812567204029846835e-01 1.893832987296885082e-08 -1.016849964030174627e-06
6.817058375681881444e-01 1.478082315602388806e-07 -1.065547550814901509e-06
6.821549547333916053e-01 5.596364412724784365e-08 -1.111211753836877249e-06
6.826040718985950662e-01 3.440211404867168697e-07 -1.134866723211617439e-06
6.830531890637985271e-01 3.844569669784186052e-07 -1.118648022407474622e-06
6.835023062290019880e-01 2.722192891868714030e-07 -1.104692315429773672e-06
6.839514233942338706e-01 2.834188145230202052e-07 -1.096726293702901186e-06
6.844005405594373315e-01 4.249634770169669979e-07 -1.066025653487275004e-06
6.848496577246407924e-01 1.099836417513795766e-07 -1.048106811518628750e-06
6.852987748898442533e-01 2.160116100317910758e-08 -1.071205209704305943e-06
6.857478920550477142e-01 4.112918082159202320e-08 -1.101017429587454128e-06
6.861970092202795968e-01 1.511427781342117427e-07 -1.115227077414864878e-06
6.866461263854830577e-01 2.822996919444732591e-07 -1.099181990356270626e-06
