2.453965538809999824e+06 0.000000000000000000e+00 0.000000000000000000e+00
2.453965538929999806e+06 3.971319963463201819e-01 8.296017415915196702e-02
2.453965539049999788e+06 2.873471722673101580e-01 2.414911232406145580e-01
2.453965539169999771e+06 2.121823867303302968e-01 3.900907120802029615e-01
2.453965539289999753e+06 1.166818440893270525e-02 5.059955323259431870e-01
2.453965539409999736e+06 -1.597839818863925898e-01 5.610751340601765058e-01
2.453965539529999718e+06 4.765219613746950883e-02 6.276238513722716128e-01
2.453965539649999700e+06 -2.269771550918597836e-01 6.854429808930846413e-01
2.453965539769999683e+06 -4.100370006507111365e-01 6.504321071426482082e-01
2.453965539889999665e+06 -3.987178092862016764e-03 6.466423277902457745e-01
2.453965540009999648e+06 2.238388574785939444e-01 7.661729001375916503e-01
2.453965540129999630e+06 -5.915617598659664855e-01 7.771000681104544006e-01
2.453965540249999613e+06 -2.537283450974322108e-03 7.332307298534681550e-01
2.453965540369999595e+06 -3.638482338881942058e-01 7.191641187640023247e-01
2.453965540489999577e+06 -8.789838132334021337e-02 6.758109173434798667e-01
2.453965540609999560e+06 3.033765028343193490e-02 6.983060133566827421e-01
2.453965540729999542e+06 -9.051175267352262743e-02 7.169460279914189327e-01
2.453965540849999525e+06 -1.293190820624552928e-01 6.983134740176037969e-01
2.453965540969999507e+06 -2.520658500760900589e-01 6.351987544877738534e-01
2.453965541089999489e+06 -3.178358131620963589e-01 5.142687954339980605e-01
2.453965541209999472e+06 -7.064671712030963502e-02 4.031698435632027899e-01
2.453965541329999454e+06 1.758788909120298227e-01 3.709225401579676618e-01
2.453965541449999437e+06 1.107026368357841156e-01 3.689277003537599353e-01
2.453965541569999419e+06 2.806382265111476704e-01 3.878136265879423838e-01
2.453965541689999402e+06 1.382471854563392666e-01 4.159346424702665690e-01
2.453965541809999384e+06 -1.025930661825149616e-02 3.887788784382595342e-01
2.453965541929999366e+06 2.153049335427542066e-01 3.729738048146297724e-01
2.453965542049999349e+06 2.918107986959704234e-02 3.635253048658189101e-01
2.453965542169999331e+06 1.581312088531362237e-01 3.420245352757577129e-01
2.453965542289999314e+06 2.144853795552310038e-01 3.573457058744809456e-01
2.453965542409999296e+06 1.379222793221629717e-01 3.740501081041261999e-01
2.453965542529999278e+06 1.223595721757968907e-01 3.774967362935705562e-01
2.453965542649999261e+06 2.109658130355248074e-01 3.997659823531204970e-01
2.453965542769999243e+06 1.270062643066225405e-01 4.302749594321442217e-01
2.453965542889999226e+06 -3.792512491153848808e-02 4.175224681196089693e-01
2.453965543009999208e+06 9.124007779937078066e-02 3.977026168104076942e-01
2.453965543129999191e+06 1.453173296322016472e-01 4.155017187754630470e-01
2.453965543249999173e+06 6.844720163542808433e-02 4.352580210977611275e-01
2.453965543369999155e+06 -9.158892621938660716e-02 4.124725931680605084e-01
2.453965543489999138e+06 3.534887855740622697e-01 4.480124788390646984e-01
2.453965543609999120e+06 2.580949136428509205e-01 5.665948436875227756e-01
2.453965543729999103e+06 1.028184743151853153e-01 6.579394283128890963e-01
2.453965543849999085e+06 -2.535147803942444100e-01 6.609652329442770036e-01
2.453965543969999067e+06 1.343905728756418852e-02 6.461160363784901328e-01
