4.945079971389235404e-08 -2.559182163784112785e-01 2.865570769645273685e-01 1.104934643712286148e-08 1.131660284200728880e-02
6.425312159605253406e-08 -1.875678285483791674e-01 2.917012539692223072e-01 1.039853375260790404e-08 8.198276726995020608e-03
2.697402188791162147e-08 -1.216339349050099272e-01 2.968454309739172459e-01 1.173690489991973100e-08 2.204762387643314364e-02
1.108633444820570699e-08 -5.901967912121542925e-01 3.019896079786121845e-01 1.084143239963196067e-08 4.949273252027721476e-02
2.890210212061699778e-08 -1.803889850185605159e-01 3.071337849833071232e-01 1.046759193498306666e-08 1.839556589727880942e-02
4.262448831122914245e-08 -1.907925779165795810e-01 3.122779619880020618e-01 9.742409632392121826e-09 1.160610570084512350e-02
2.609627402464939549e-08 -1.597591778488812175e-01 3.174221389926970005e-01 7.653349832605821705e-09 1.488480571817278088e-02
2.427749686029877913e-08 -2.107755443620605851e-01 3.225663159973919392e-01 7.292320245111166102e-09 1.521525826012428209e-02
2.069744283454613173e-08 -3.318057369454460170e-01 3.277104930020868778e-01 5.972329251063642145e-09 1.458147364047761296e-02
1.439588188941602462e-08 -4.626779507294356830e-01 3.328546700067818165e-01 4.018118838374360118e-09 1.412282398611035619e-02
3.591153258418705703e-08 -9.479388046914247190e-02 3.379988470114767551e-01 6.113940723413564268e-09 8.608091780710336663e-03
2.927436643261827492e-08 -2.679054663530589520e-01 3.431430240161716938e-01 9.348433720309316926e-09 1.615097601350230089e-02
1.517989391238101296e-08 -6.861763725537796121e-01 3.482872010208666325e-01 1.092783327406130852e-08 3.653092974985516772e-02
2.452582200020502603e-09 -2.962029441273084096e-01 3.534313780255615711e-01 1.032439467535628654e-08 2.135308820046536715e-01
1.131277857422423223e-08 -5.461415123955936091e-01 3.585755550302565098e-01 9.574349515883056393e-09 4.293438933641810507e-02
1.215286882797691681e-08 -7.127160579468937440e-01 3.637197320349514484e-01 1.009184631284285842e-08 4.197659831866051156e-02
1.129962935670463676e-08 -3.383893943727265818e-01 3.688639090396463871e-01 1.042189399502129245e-08 4.681590991262801066e-02
3.700351186045056917e-08 -3.219520342798927182e-01 3.740080860443413258e-01 9.177570034787025840e-09 1.257843408976209131e-02
2.423975870449024889e-08 -4.301411707715733779e-01 3.791522630490362644e-01 8.115872035085334106e-09 1.693154595419453859e-02
7.469562699758982352e-09 -8.303283719127053653e-01 3.842964400537312031e-01 7.839340188959343261e-09 5.325185435212953511e-02
1.799887294562096169e-08 -3.662513461455459418e-01 3.894406170584261417e-01 7.848824129794565751e-09 2.203524812381751907e-02
2.562373475918103545e-08 -3.431968201368189586e-01 3.945847940631210804e-01 9.387637697707976563e-09 1.851270192708693099e-02
3.686830039782278151e-09 1.029830071901097766e-01 3.997289710678160191e-01 1.210736310956414721e-08 1.665919424592546272e-01
1.150836838637749785e-08 -1.346874253947365485e-01 4.048731480725109577e-01 1.246858238102203647e-08 5.474554709229767502e-02
1.689639946991482356e-08 -4.783009702768893368e-01 4.100173250772058964e-01 1.082229549194285795e-08 3.251919964159149384e-02
1.907044703862415141e-08 -1.793811740980133518e-01 4.151615020819008350e-01 1.003737411257748895e-08 2.663846353756507690e-02
1.149993964327594495e-08 1.410134965944392915e-01 4.203056790865957737e-01 1.090595598829523656e-08 4.792489484559177976e-02
2.445460776156317381e-08 5.191459831831729543e-01 4.254498560912907124e-01 1.339222040316225112e-08 2.778478171243790873e-02
3.199288834231203845e-08 4.634976614622277613e-01 4.305940330959856510e-01 1.243531200436740151e-08 1.967835134692232091e-02
1.574653873121401992e-08 6.553403202624110691e-01 4.357382101006805897e-01 8.526568695182593432e-09 2.746261103869337972e-02
4.550035307958289502e-08 8.712192555999038746e-01 4.408823871053755283e-01 6.714668272387247262e-09 7.494907888727279574e-03
3.197049593474127338e-08 9.038068696918963862e-01 4.460265641100704670e-01 9.716914619051965824e-09 1.543082519653998438e-02
2.227093940949067189e-08 9.726947453600497395e-01 4.511707411147654057e-01 9.741495887086539611e-09 2.220471749179556142e-02
1.963408260871099487e-08 9.919722568741213831e-01 4.563149181194603443e-01 8.439155421327952355e-09 2.180284775516098950e-02
1.367424395621232466e-08 2.259806879950266856e-01 4.614590951241552830e-01 8.777880676140596551e-09 3.260490403489588185e-02
1.392740869139028645e-08 5.346346318623147464e-01 4.666032721288502216e-01 1.038242883521178261e-08 3.778937416657337373e-02
1.980761150466991233e-08 4.496946661369438658e-01 4.717474491335451603e-01 1.402073789851046389e-08 3.594970699385413582e-02
6.862914706994444957e-09 2.131269049687064543e-01 4.768916261382400990e-01 1.439516903018757277e-08 1.062229892711376300e-01
1.704340563461861315e-08 3.653097492409623781e-01 4.820358031429350376e-01 1.058005059618894965e-08 3.147313649420324655e-02
1.693155595717902335e-08 -1.569898035310746814e-02 4.871799801476299763e-01 7.713760679635364492e-09 2.304926879609272422e-02
8.521572595137638357e-09 2.455928111882648424e-01 4.923241571523249149e-01 7.319073525215514385e-09 4.339907217635028541e-02
3.327101628893028938e-08 5.359211317952826681e-01 4.974683341570198536e-01 7.608964273236800287e-09 1.158118169381684714e-02
4.267288497922890000e-08 4.175028174148087690e-01 5.009363186545670033e-01 1.075649728939743072e-08 1.268748884683962123e-02
7.921251567422249989e-08 3.765928314429066726e-01 5.034795072861015797e-01 1.793057840542075758e-08 1.171309207969145789e-02
