2.453964282315699849e+06 1.223729999999999940e+01 1.233239999999999981e+01 2.799999999999999972e-03 5.238800000000000000e+04 1.310000000000000053e+00 1.374033000000000060e+00
2.453964282385100145e+06 1.225179999999999936e+01 1.233709999999999951e+01 2.899999999999999800e-03 5.197600000000000000e+04 1.219999999999999973e+00 1.373707000000000011e+00
2.453964282454600092e+06 1.221899999999999942e+01 1.232469999999999999e+01 2.500000000000000052e-03 5.189500000000000000e+04 1.199999999999999956e+00 1.373380000000000045e+00
2.453964282523999922e+06 1.224230000000000018e+01 1.233859999999999957e+01 2.399999999999999790e-03 5.114400000000000000e+04 1.050000000000000044e+00 1.373053999999999997e+00
2.453964282593499869e+06 1.223329999999999984e+01 1.233370000000000033e+01 2.500000000000000052e-03 5.183400000000000000e+04 1.199999999999999956e+00 1.372727999999999948e+00
2.453964282662900165e+06 1.224050000000000082e+01 1.234689999999999976e+01 3.099999999999999891e-03 5.153000000000000000e+04 1.310000000000000053e+00 1.372401999999999900e+00
2.453964282732400112e+06 1.223920000000000030e+01 1.234769999999999968e+01 2.599999999999999881e-03 5.099400000000000000e+04 1.120000000000000107e+00 1.372076000000000073e+00
2.453964282801799942e+06 1.224130000000000074e+01 1.234600000000000009e+01 2.399999999999999790e-03 5.100300000000000000e+04 1.020000000000000018e+00 1.371750999999999943e+00
2.453964282871299889e+06 1.223719999999999963e+01 1.233360000000000056e+01 2.700000000000000143e-03 5.161500000000000000e+04 1.250000000000000000e+00 1.371426000000000034e+00
2.453964282940700185e+06 1.225769999999999982e+01 1.235229999999999961e+01 2.599999999999999881e-03 5.076600000000000000e+04 1.169999999999999929e+00 1.371100999999999903e+00
2.453964283010100015e+06 1.225910000000000011e+01 1.235720000000000063e+01 2.700000000000000143e-03 5.078300000000000000e+04 1.260000000000000009e+00 1.370776999999999912e+00
2.453964283079599962e+06 1.225750000000000028e+01 1.235280000000000022e+01 3.099999999999999891e-03 5.135200000000000000e+04 1.300000000000000044e+00 1.370452999999999921e+00
2.453964283148999792e+06 1.226720000000000077e+01 1.235759999999999970e+01 2.599999999999999881e-03 5.077500000000000000e+04 1.229999999999999982e+00 1.370128999999999930e+00
2.453964283218500204e+06 1.226019999999999932e+01 1.236170000000000080e+01 2.799999999999999972e-03 5.040700000000000000e+04 1.360000000000000098e+00 1.369804999999999939e+00
2.453964283287900034e+06 1.224970000000000070e+01 1.235430000000000028e+01 2.599999999999999881e-03 5.048900000000000000e+04 1.179999999999999938e+00 1.369480999999999948e+00
2.453964283357399981e+06 1.227669999999999995e+01 1.236180000000000057e+01 2.799999999999999972e-03 5.064700000000000000e+04 1.280000000000000027e+00 1.369158000000000097e+00
2.453964283426799811e+06 1.226219999999999999e+01 1.236330000000000062e+01 2.599999999999999881e-03 5.005100000000000000e+04 1.189999999999999947e+00 1.368835000000000024e+00
2.453964283496300224e+06 1.226909999999999989e+01 1.237040000000000006e+01 2.599999999999999881e-03 5.002900000000000000e+04 1.219999999999999973e+00 1.368513000000000090e+00
2.453964283565700054e+06 1.225600000000000023e+01 1.235800000000000054e+01 2.899999999999999800e-03 5.083800000000000000e+04 1.270000000000000018e+00 1.368190000000000017e+00
2.453964283635099884e+06 1.226389999999999958e+01 1.236899999999999977e+01 2.799999999999999972e-03 4.984100000000000000e+04 1.260000000000000009e+00 1.367868000000000084e+00
2.453964283704599831e+06 1.225929999999999964e+01 1.236120000000000019e+01 2.599999999999999881e-03 5.037300000000000000e+04 1.209999999999999964e+00 1.367545999999999928e+00
2.453964283774000127e+06 1.225960000000000072e+01 1.235919999999999952e+01 2.700000000000000143e-03 5.081600000000000000e+04 1.280000000000000027e+00 1.367223999999999995e+00
2.453964283843500074e+06 1.226660000000000039e+01 1.236989999999999945e+01 2.599999999999999881e-03 5.009100000000000000e+04 1.189999999999999947e+00 1.366902999999999979e+00
2.453964283912899904e+06 1.225520000000000032e+01 1.234350000000000058e+01 2.700000000000000143e-03 5.110800000000000000e+04 1.260000000000000009e+00 1.366581999999999963e+00
2.453964283982399851e+06 1.224520000000000053e+01 1.234919999999999973e+01 2.799999999999999972e-03 5.050700000000000000e+04 1.219999999999999973e+00 1.366260999999999948e+00
2.453964284051800147e+06 1.228090000000000082e+01 1.236790000000000056e+01 2.599999999999999881e-03 5.031400000000000000e+04 1.209999999999999964e+00 1.365939999999999932e+00
2.453964284121300094e+06 1.226849999999999952e+01 1.236050000000000004e+01 2.799999999999999972e-03 5.034900000000000000e+04 1.300000000000000044e+00 1.365620000000000056e+00
2.453964284190699924e+06 1.225960000000000072e+01 1.236200000000000010e+01 2.599999999999999881e-03 5.026800000000000000e+04 1.139999999999999902e+00 1.365299999999999958e+00
2.453964284260100219e+06 1.226229999999999976e+01 1.236589999999999989e+01 3.099999999999999891e-03 5.059100000000000000e+04 1.350000000000000089e+00 1.364980000000000082e+00
2.453964284329600167e+06 1.226750000000000007e+01 1.237340000000000018e+01 2.599999999999999881e-03 4.975600000000000000e+04 1.100000000000000089e+00 1.364659999999999984e+00
2.453964284398999996e+06 1.227749999999999986e+01 1.237330000000000041e+01 2.799999999999999972e-03 5.029500000000000000e+04 1.260000000000000009e+00 1.364341000000000026e+00
2.453964284468499944e+06 1.226149999999999984e+01 1.235500000000000043e+01 2.599999999999999881e-03 5.076600000000000000e+04 1.080000000000000071e+00 1.364022000000000068e+00
2.453964284537899774e+06 1.226229999999999976e+01 1.237090000000000067e+01 2.899999999999999800e-03 5.048800000000000000e+04 1.260000000000000009e+00 1.363703000000000110e+00
2.453964284607400186e+06 1.227560000000000073e+01 1.236919999999999931e+01 2.599999999999999881e-03 5.035900000000000000e+04 1.139999999999999902e+00 1.363383999999999929e+00
2.453964284676800016e+06 1.225999999999999979e+01 1.235490000000000066e+01 2.599999999999999881e-03 5.077200000000000000e+04 1.179999999999999938e+00 1.363066000000000111e+00
2.453964284746299963e+06 1.225990000000000002e+01 1.235710000000000086e+01 2.599999999999999881e-03 5.048100000000000000e+04 1.189999999999999947e+00 1.362748000000000070e+00
2.453964284815699793e+06 1.225239999999999974e+01 1.236110000000000042e+01 2.899999999999999800e-03 5.085400000000000000e+04 1.320000000000000062e+00 1.362430000000000030e+00
2.453964284885100089e+06 1.227710000000000079e+01 1.234650000000000070e+01 2.899999999999999800e-03 5.201600000000000000e+04 1.360000000000000098e+00 1.362112999999999907e+00
2.453964284954600036e+06 1.226689999999999969e+01 1.236849999999999916e+01 2.799999999999999972e-03 5.011000000000000000e+04 1.189999999999999947e+00 1.361795000000000089e+00
2.453964285023999866e+06 1.225849999999999973e+01 1.236040000000000028e+01 2.599999999999999881e-03 5.052300000000000000e+04 1.120000000000000107e+00 1.361477999999999966e+00
2.453964285093499813e+06 1.226510000000000034e+01 1.236519999999999975e+01 2.599999999999999881e-03 4.989300000000000000e+04 1.120000000000000107e+00 1.361161000000000065e+00
2.453964285162900109e+06 1.226999999999999957e+01 1.236839999999999939e+01 2.599999999999999881e-03 4.989500000000000000e+04 1.159999999999999920e+00 1.360845000000000082e+00
2.453964285232400056e+06 1.227139999999999986e+01 1.236739999999999995e+01 2.599999999999999881e-03 4.992100000000000000e+04 1.159999999999999920e+00 1.360527999999999960e+00
2.453964285301799886e+06 1.227089999999999925e+01 1.236730000000000018e+01 2.599999999999999881e-03 4.977600000000000000e+04 1.179999999999999938e+00 1.360211999999999977e+00
2.453964285371299833e+06 1.227239999999999931e+01 1.236710000000000065e+01 2.799999999999999972e-03 5.046400000000000000e+04 1.270000000000000018e+00 1.359896999999999911e+00
2.453964285440700129e+06 1.227459999999999951e+01 1.238480000000000025e+01 2.599999999999999881e-03 4.931700000000000000e+04 1.239999999999999991e+00 1.359580999999999928e+00
2.453964285510099959e+06 1.226769999999999960e+01 1.237400000000000055e+01 2.599999999999999881e-03 4.957200000000000000e+04 1.139999999999999902e+00 1.359266000000000085e+00
2.453964285579599906e+06 1.227979999999999983e+01 1.237040000000000006e+01 2.399999999999999790e-03 5.002600000000000000e+04 1.070000000000000062e+00 1.358951000000000020e+00
2.453964285649000201e+06 1.225890000000000057e+01 1.237839999999999918e+01 3.099999999999999891e-03 5.015000000000000000e+04 1.429999999999999938e+00 1.358635999999999955e+00
2.453964285718500149e+06 1.229119999999999990e+01 1.238719999999999999e+01 2.599999999999999881e-03 4.971300000000000000e+04 1.129999999999999893e+00 1.358320999999999890e+00
2.453964285787899978e+06 1.227870000000000061e+01 1.238630000000000031e+01 2.700000000000000143e-03 4.911800000000000000e+04 1.149999999999999911e+00 1.358006999999999964e+00
2.453964285857399926e+06 1.227960000000000029e+01 1.237030000000000030e+01 3.099999999999999891e-03 5.057700000000000000e+04 1.280000000000000027e+00 1.357693000000000039e+00
2.453964285926800221e+06 1.228599999999999959e+01 1.238289999999999935e+01 3.099999999999999891e-03 4.987100000000000000e+04 1.370000000000000107e+00 1.357378999999999891e+00
2.453964285996300168e+06 1.229299999999999926e+01 1.239439999999999920e+01 2.799999999999999972e-03 4.915900000000000000e+04 1.290000000000000036e+00 1.357066000000000106e+00
2.453964286065699998e+06 1.228919999999999924e+01 1.238990000000000080e+01 2.700000000000000143e-03 4.898500000000000000e+04 1.209999999999999964e+00 1.356751999999999958e+00
2.453964286135099828e+06 1.230649999999999977e+01 1.240409999999999968e+01 2.700000000000000143e-03 4.873000000000000000e+04 1.179999999999999938e+00 1.356438999999999950e+00
2.453964286204599775e+06 1.229379999999999917e+01 1.239310000000000045e+01 2.799999999999999972e-03 4.884100000000000000e+04 1.290000000000000036e+00 1.356127000000000082e+00
2.453964286274000071e+06 1.229879999999999995e+01 1.238760000000000083e+01 2.799999999999999972e-03 4.952900000000000000e+04 1.280000000000000027e+00 1.355814000000000075e+00
2.453964286343500018e+06 1.229829999999999934e+01 1.240119999999999933e+01 2.700000000000000143e-03 4.858400000000000000e+04 1.149999999999999911e+00 1.355501999999999985e+00
2.453964286412899848e+06 1.231039999999999957e+01 1.240530000000000044e+01 2.700000000000000143e-03 4.866900000000000000e+04 1.120000000000000107e+00 1.355189999999999895e+00
2.453964286482399795e+06 1.229979999999999940e+01 1.239150000000000063e+01 2.700000000000000143e-03 4.916200000000000000e+04 1.169999999999999929e+00 1.354878000000000027e+00
2.453964286551800091e+06 1.229720000000000013e+01 1.239390000000000036e+01 2.799999999999999972e-03 4.907500000000000000e+04 1.260000000000000009e+00 1.354565999999999937e+00
2.453964286621300038e+06 1.230850000000000044e+01 1.240830000000000055e+01 2.700000000000000143e-03 4.827700000000000000e+04 1.169999999999999929e+00 1.354254999999999987e+00
2.453964286690699868e+06 1.229570000000000007e+01 1.239220000000000077e+01 2.700000000000000143e-03 4.889700000000000000e+04 1.250000000000000000e+00 1.353944000000000036e+00
2.453964286760100164e+06 1.230809999999999960e+01 1.240230000000000032e+01 2.700000000000000143e-03 4.860900000000000000e+04 1.159999999999999920e+00 1.353633000000000086e+00
2.453964286829600111e+06 1.229219999999999935e+01 1.239109999999999978e+01 2.700000000000000143e-03 4.907600000000000000e+04 1.169999999999999929e+00 1.353323000000000054e+00
2.453964286898999941e+06 1.229310000000000080e+01 1.240220000000000056e+01 3.000000000000000062e-03 4.886700000000000000e+04 1.189999999999999947e+00 1.353012000000000103e+00
2.453964286968499888e+06 1.229509999999999970e+01 1.239320000000000022e+01 2.799999999999999972e-03 4.931000000000000000e+04 1.219999999999999973e+00 1.352702000000000071e+00
2.453964287037900183e+06 1.230199999999999960e+01 1.240290000000000070e+01 2.899999999999999800e-03 4.857200000000000000e+04 1.229999999999999982e+00 1.352392000000000039e+00
2.453964287107400130e+06 1.230209999999999937e+01 1.241510000000000069e+01 2.899999999999999800e-03 4.818000000000000000e+04 1.149999999999999911e+00 1.352082999999999924e+00
2.453964287176799960e+06 1.230439999999999934e+01 1.240770000000000017e+01 2.700000000000000143e-03 4.842900000000000000e+04 1.129999999999999893e+00 1.351774000000000031e+00
2.453964287246299908e+06 1.229240000000000066e+01 1.239049999999999940e+01 3.200000000000000153e-03 4.966000000000000000e+04 1.399999999999999911e+00 1.351464999999999916e+00
2.453964287315700203e+06 1.229870000000000019e+01 1.239569999999999972e+01 2.500000000000000052e-03 4.875500000000000000e+04 1.070000000000000062e+00 1.351156000000000024e+00
2.453964287385100033e+06 1.229649999999999999e+01 1.239700000000000024e+01 3.000000000000000062e-03 4.952600000000000000e+04 1.280000000000000027e+00 1.350846999999999909e+00
2.453964287454599980e+06 1.228810000000000002e+01 1.239000000000000057e+01 2.799999999999999972e-03 4.932200000000000000e+04 1.219999999999999973e+00 1.350538999999999934e+00
2.453964287523999810e+06 1.228829999999999956e+01 1.238090000000000046e+01 2.799999999999999972e-03 5.025500000000000000e+04 1.260000000000000009e+00 1.350230999999999959e+00
2.453964287593500223e+06 1.228100000000000058e+01 1.237579999999999991e+01 2.599999999999999881e-03 5.012200000000000000e+04 1.129999999999999893e+00 1.349922999999999984e+00
2.453964287662900053e+06 1.228459999999999930e+01 1.238770000000000060e+01 2.500000000000000052e-03 4.920300000000000000e+04 1.080000000000000071e+00 1.349615000000000009e+00
2.453964287732400000e+06 1.227619999999999933e+01 1.237359999999999971e+01 2.500000000000000052e-03 4.974400000000000000e+04 1.060000000000000053e+00 1.349307999999999952e+00
2.453964287801799830e+06 1.226689999999999969e+01 1.236700000000000088e+01 2.599999999999999881e-03 4.993500000000000000e+04 1.120000000000000107e+00 1.349000999999999895e+00
2.453964287871299777e+06 1.226370000000000005e+01 1.236679999999999957e+01 2.799999999999999972e-03 5.030400000000000000e+04 1.120000000000000107e+00 1.348694000000000059e+00
2.453964287940700073e+06 1.225929999999999964e+01 1.236710000000000065e+01 2.599999999999999881e-03 4.987900000000000000e+04 1.139999999999999902e+00 1.348387000000000002e+00
2.453964288010099903e+06 1.227769999999999939e+01 1.237809999999999988e+01 2.599999999999999881e-03 4.942100000000000000e+04 1.110000000000000098e+00 1.348081000000000085e+00
2.453964288079599850e+06 1.229250000000000043e+01 1.238390000000000057e+01 2.700000000000000143e-03 4.908400000000000000e+04 1.120000000000000107e+00 1.347774999999999945e+00
2.453964288149000145e+06 1.227740000000000009e+01 1.237529999999999930e+01 2.599999999999999881e-03 4.946600000000000000e+04 1.129999999999999893e+00 1.347469000000000028e+00
2.453964288218500093e+06 1.227960000000000029e+01 1.237540000000000084e+01 2.799999999999999972e-03 4.990300000000000000e+04 1.229999999999999982e+00 1.347164000000000028e+00
2.453964288287899923e+06 1.229969999999999963e+01 1.239300000000000068e+01 2.700000000000000143e-03 4.921100000000000000e+04 1.120000000000000107e+00 1.346858000000000111e+00
2.453964288357399870e+06 1.227919999999999945e+01 1.237579999999999991e+01 2.500000000000000052e-03 4.946800000000000000e+04 1.020000000000000018e+00 1.346553000000000111e+00
2.453964288426800165e+06 1.228790000000000049e+01 1.239370000000000083e+01 3.000000000000000062e-03 4.931300000000000000e+04 1.189999999999999947e+00 1.346247999999999889e+00
2.453964288496300112e+06 1.227790000000000070e+01 1.237129999999999974e+01 2.599999999999999881e-03 4.972800000000000000e+04 1.070000000000000062e+00 1.345944000000000029e+00
2.453964288565699942e+06 1.227149999999999963e+01 1.237640000000000029e+01 2.500000000000000052e-03 4.955600000000000000e+04 1.070000000000000062e+00 1.345639000000000030e+00
2.453964288635099772e+06 1.227929999999999922e+01 1.237909999999999933e+01 2.599999999999999881e-03 4.924000000000000000e+04 1.179999999999999938e+00 1.345334999999999948e+00
2.453964288704600185e+06 1.227270000000000039e+01 1.237320000000000064e+01 2.799999999999999972e-03 4.981200000000000000e+04 1.300000000000000044e+00 1.345031000000000088e+00
2.453964288774000015e+06 1.227640000000000065e+01 1.237570000000000014e+01 2.500000000000000052e-03 4.965600000000000000e+04 1.050000000000000044e+00 1.344727000000000006e+00
2.453964288843499962e+06 1.227130000000000010e+01 1.237650000000000006e+01 2.799999999999999972e-03 4.982900000000000000e+04 1.139999999999999902e+00 1.344424000000000063e+00
2.453964288912899792e+06 1.227899999999999991e+01 1.236550000000000082e+01 2.799999999999999972e-03 5.038900000000000000e+04 1.169999999999999929e+00 1.344120999999999899e+00
2.453964288982400205e+06 1.227669999999999995e+01 1.238039999999999985e+01 2.599999999999999881e-03 4.941800000000000000e+04 1.050000000000000044e+00 1.343817999999999957e+00
2.453964289051800035e+06 1.229299999999999926e+01 1.236860000000000070e+01 2.599999999999999881e-03 5.024500000000000000e+04 1.100000000000000089e+00 1.343515000000000015e+00
2.453964289121299982e+06 1.228539999999999921e+01 1.238640000000000008e+01 2.500000000000000052e-03 4.873800000000000000e+04 1.100000000000000089e+00 1.343212999999999990e+00
2.453964289190699812e+06 1.228700000000000081e+01 1.238560000000000016e+01 2.700000000000000143e-03 4.871900000000000000e+04 1.110000000000000098e+00 1.342910000000000048e+00
2.453964289260100108e+06 1.229540000000000077e+01 1.238899999999999935e+01 2.700000000000000143e-03 4.895800000000000000e+04 1.080000000000000071e+00 1.342608999999999941e+00
2.453964289329600055e+06 1.229119999999999990e+01 1.238959999999999972e+01 2.500000000000000052e-03 4.898100000000000000e+04 1.040000000000000036e+00 1.342306999999999917e+00
2.453964289398999885e+06 1.229030000000000022e+01 1.239140000000000086e+01 2.700000000000000143e-03 4.908000000000000000e+04 1.159999999999999920e+00 1.342004999999999892e+00
2.453964289468499832e+06 1.227790000000000070e+01 1.238010000000000055e+01 2.799999999999999972e-03 4.990800000000000000e+04 1.110000000000000098e+00 1.341704000000000008e+00
2.453964289537900127e+06 1.227350000000000030e+01 1.238369999999999926e+01 2.599999999999999881e-03 4.964700000000000000e+04 1.129999999999999893e+00 1.341402999999999901e+00
2.453964289607400075e+06 1.226570000000000071e+01 1.237289999999999957e+01 2.500000000000000052e-03 4.971800000000000000e+04 1.010000000000000009e+00 1.341102000000000016e+00
2.453964289676799905e+06 1.227079999999999949e+01 1.237609999999999921e+01 2.500000000000000052e-03 4.950300000000000000e+04 1.080000000000000071e+00 1.340802000000000049e+00
2.453964289746299852e+06 1.226870000000000083e+01 1.237299999999999933e+01 2.500000000000000052e-03 4.972100000000000000e+04 1.030000000000000027e+00 1.340502000000000082e+00
2.453964289815700147e+06 1.226040000000000063e+01 1.235859999999999914e+01 2.799999999999999972e-03 5.062100000000000000e+04 1.229999999999999982e+00 1.340200999999999976e+00
2.453964289885099977e+06 1.226500000000000057e+01 1.236120000000000019e+01 2.599999999999999881e-03 5.081300000000000000e+04 1.050000000000000044e+00 1.339901999999999926e+00
2.453964289954599924e+06 1.225210000000000043e+01 1.236250000000000071e+01 2.700000000000000143e-03 5.074800000000000000e+04 1.169999999999999929e+00 1.339601999999999959e+00
2.453964290024000220e+06 1.225210000000000043e+01 1.234800000000000075e+01 2.599999999999999881e-03 5.116100000000000000e+04 1.139999999999999902e+00 1.339302999999999910e+00
2.453964290093500167e+06 1.225329999999999941e+01 1.235810000000000031e+01 2.399999999999999790e-03 5.068300000000000000e+04 9.899999999999999911e-01 1.339004000000000083e+00
2.453964290162899997e+06 1.225639999999999930e+01 1.235479999999999912e+01 2.399999999999999790e-03 5.107300000000000000e+04 1.080000000000000071e+00 1.338705000000000034e+00
2.453964290232399944e+06 1.225890000000000057e+01 1.237229999999999919e+01 2.599999999999999881e-03 5.031800000000000000e+04 1.179999999999999938e+00 1.338405999999999985e+00
2.453964290301799774e+06 1.225520000000000032e+01 1.236139999999999972e+01 2.500000000000000052e-03 4.996600000000000000e+04 1.080000000000000071e+00 1.338108000000000075e+00
2.453964290371300187e+06 1.225290000000000035e+01 1.234869999999999912e+01 2.399999999999999790e-03 5.081400000000000000e+04 1.030000000000000027e+00 1.337809999999999944e+00
2.453964290440700017e+06 1.225629999999999953e+01 1.235609999999999964e+01 2.399999999999999790e-03 5.057500000000000000e+04 1.040000000000000036e+00 1.337512000000000034e+00
2.453964290510099847e+06 1.225779999999999959e+01 1.235519999999999996e+01 2.599999999999999881e-03 5.063400000000000000e+04 1.090000000000000080e+00 1.337213999999999903e+00
2.453964290579599794e+06 1.225009999999999977e+01 1.235280000000000022e+01 2.399999999999999790e-03 5.083600000000000000e+04 1.020000000000000018e+00 1.336916999999999911e+00
2.453964290649000090e+06 1.225249999999999950e+01 1.234800000000000075e+01 2.599999999999999881e-03 5.146200000000000000e+04 1.110000000000000098e+00 1.336619999999999919e+00
2.453964290718500037e+06 1.224879999999999924e+01 1.235629999999999917e+01 2.599999999999999881e-03 5.118000000000000000e+04 1.100000000000000089e+00 1.336322999999999928e+00
2.453964290787899867e+06 1.224879999999999924e+01 1.235629999999999917e+01 2.599999999999999881e-03 5.118000000000000000e+04 1.100000000000000089e+00 1.336025999999999936e+00
2.453964290857399814e+06 1.224660000000000082e+01 1.234089999999999954e+01 2.599999999999999881e-03 5.144700000000000000e+04 1.179999999999999938e+00 1.335730000000000084e+00
2.453964290926800109e+06 1.223039999999999949e+01 1.233120000000000083e+01 2.500000000000000052e-03 5.184600000000000000e+04 1.139999999999999902e+00 1.335434000000000010e+00
2.453964290996300057e+06 1.224019999999999975e+01 1.233619999999999983e+01 2.700000000000000143e-03 5.187400000000000000e+04 1.189999999999999947e+00 1.335137999999999936e+00
2.453964291065699887e+06 1.224540000000000006e+01 1.234440000000000026e+01 2.399999999999999790e-03 5.090800000000000000e+04 1.060000000000000053e+00 1.334842000000000084e+00
2.453964291135100182e+06 1.224450000000000038e+01 1.234399999999999942e+01 2.700000000000000143e-03 5.130900000000000000e+04 1.209999999999999964e+00 1.334546000000000010e+00
2.453964291204600129e+06 1.224349999999999916e+01 1.233750000000000036e+01 2.399999999999999790e-03 5.131200000000000000e+04 1.050000000000000044e+00 1.334251000000000076e+00
2.453964291273999959e+06 1.225810000000000066e+01 1.235120000000000040e+01 2.599999999999999881e-03 5.115800000000000000e+04 1.199999999999999956e+00 1.333955999999999920e+00
2.453964291343499906e+06 1.224460000000000015e+01 1.234699999999999953e+01 2.599999999999999881e-03 5.133900000000000000e+04 1.189999999999999947e+00 1.333660999999999985e+00
2.453964291412900202e+06 1.224520000000000053e+01 1.235280000000000022e+01 2.700000000000000143e-03 5.168300000000000000e+04 1.300000000000000044e+00 1.333366999999999969e+00
2.453964291482400149e+06 1.223540000000000028e+01 1.233900000000000041e+01 2.899999999999999800e-03 5.166400000000000000e+04 1.260000000000000009e+00 1.333072000000000035e+00
2.453964291551799979e+06 1.224029999999999951e+01 1.233849999999999980e+01 2.700000000000000143e-03 5.216600000000000000e+04 1.189999999999999947e+00 1.332778000000000018e+00
2.453964291621299926e+06 1.224849999999999994e+01 1.234939999999999927e+01 2.700000000000000143e-03 5.104100000000000000e+04 1.290000000000000036e+00 1.332484000000000002e+00
2.453964291690700222e+06 1.222990000000000066e+01 1.232949999999999946e+01 2.500000000000000052e-03 5.194400000000000000e+04 1.149999999999999911e+00 1.332190999999999903e+00
2.453964291760100052e+06 1.223610000000000042e+01 1.233709999999999951e+01 2.599999999999999881e-03 5.130100000000000000e+04 1.090000000000000080e+00 1.331898000000000026e+00
2.453964291829599999e+06 1.222569999999999979e+01 1.232809999999999917e+01 2.500000000000000052e-03 5.197400000000000000e+04 1.090000000000000080e+00 1.331604000000000010e+00
2.453964291898999829e+06 1.223039999999999949e+01 1.233530000000000015e+01 2.399999999999999790e-03 5.151100000000000000e+04 1.090000000000000080e+00 1.331310999999999911e+00
2.453964291968499776e+06 1.223329999999999984e+01 1.234120000000000061e+01 2.700000000000000143e-03 5.210900000000000000e+04 1.169999999999999929e+00 1.331018999999999952e+00
2.453964292037900072e+06 1.223600000000000065e+01 1.233869999999999933e+01 2.500000000000000052e-03 5.179800000000000000e+04 1.090000000000000080e+00 1.330726000000000075e+00
2.453964292107400019e+06 1.223750000000000071e+01 1.233409999999999940e+01 2.700000000000000143e-03 5.195400000000000000e+04 1.120000000000000107e+00 1.330433999999999894e+00
2.453964292176799849e+06 1.224280000000000079e+01 1.233290000000000042e+01 2.700000000000000143e-03 5.216300000000000000e+04 1.179999999999999938e+00 1.330141999999999936e+00
2.453964292246299796e+06 1.224750000000000050e+01 1.233350000000000080e+01 2.799999999999999972e-03 5.264800000000000000e+04 1.209999999999999964e+00 1.329850999999999894e+00
2.453964292315700091e+06 1.224690000000000012e+01 1.235019999999999918e+01 2.899999999999999800e-03 5.120700000000000000e+04 1.290000000000000036e+00 1.329558999999999935e+00
2.453964292385099921e+06 1.224840000000000018e+01 1.234740000000000038e+01 2.899999999999999800e-03 5.144300000000000000e+04 1.280000000000000027e+00 1.329267999999999894e+00
2.453964292454599869e+06 1.225730000000000075e+01 1.235829999999999984e+01 2.599999999999999881e-03 5.084200000000000000e+04 1.250000000000000000e+00 1.328977000000000075e+00
2.453964292524000164e+06 1.222979999999999912e+01 1.233230000000000004e+01 3.000000000000000062e-03 5.202700000000000000e+04 1.489999999999999991e+00 1.328686000000000034e+00
2.453964292593500111e+06 1.223249999999999993e+01 1.233960000000000079e+01 2.700000000000000143e-03 5.216000000000000000e+04 1.350000000000000089e+00 1.328394999999999992e+00
2.453964292662899941e+06 1.224189999999999934e+01 1.232910000000000039e+01 3.099999999999999891e-03 5.300300000000000000e+04 1.449999999999999956e+00 1.328105000000000091e+00
2.453964292732399888e+06 1.225040000000000084e+01 1.234759999999999991e+01 3.200000000000000153e-03 5.221100000000000000e+04 1.439999999999999947e+00 1.327814999999999968e+00
2.453964292801800184e+06 1.225769999999999982e+01 1.235219999999999985e+01 3.000000000000000062e-03 5.194400000000000000e+04 1.290000000000000036e+00 1.327525000000000066e+00
2.453964292871300131e+06 1.223320000000000007e+01 1.233520000000000039e+01 2.500000000000000052e-03 5.178300000000000000e+04 1.169999999999999929e+00 1.327236000000000082e+00
