2452556.2280802     1   11.6236   11.7386    0.0016     91332  1.260 1.113103
2452556.2281496     2   11.6308   11.7416    0.0018     90313  1.460 1.113012
2452556.2282191     3   11.6197   11.7343    0.0019     92350  1.530 1.112922
2452556.2282885     4   11.6232   11.7465    0.0018     91808  1.480 1.112831
2452556.2283580     5   11.6207   11.7654    0.0018     89283  1.380 1.112740
2452556.2284274     6   11.6433   11.7439    0.0019     90194  1.440 1.112650
2452556.2284969     7   11.6421   11.7639    0.0018     89260  1.320 1.112560
2452556.2285663     8   11.6344   11.7394    0.0019     91121  1.500 1.112469
2452556.2286357     9   11.6345   11.7486    0.0019     90672  1.480 1.112379
2452556.2287052    10   11.6328   11.7575    0.0020     89316  1.520 1.112289
2452556.2287746    11   11.6296   11.7314    0.0019     90827  1.600 1.112200
2452556.2288441    12   11.6340   11.7508    0.0020     91324  1.630 1.112110
2452556.2289135    13   11.6339   11.7566    0.0019     89994  1.460 1.112020
2452556.2289830    14   11.6312   11.7564    0.0017     89048  1.340 1.111931
2452556.2290524    15   11.6327   11.7670    0.0017     89722  1.260 1.111842
2452556.2291219    16   11.6302   11.7447    0.0018     90868  1.270 1.111753
2452556.2291913    17   11.6379   11.7707    0.0019     88893  1.420 1.111663
2452556.2292607    18   11.6400   11.7431    0.0019     90277  1.430 1.111575
2452556.2293302    19   11.6344   11.7463    0.0018     90660  1.370 1.111486
2452556.2293996    20   11.6418   11.7762    0.0020     88669  1.530 1.111397
2452556.2294691    21   11.6577   11.7693    0.0018     89029  1.460 1.111309
2452556.2295385    22   11.6445   11.7734    0.0019     88467  1.670 1.111220
2452556.2296080    23   11.6587   11.7664    0.0017     87679  1.370 1.111132
2452556.2296774    24   11.6604   11.7784    0.0019     88160  1.480 1.111044
2452556.2297469    25   11.6689   11.7922    0.0020     86106  1.580 1.110956
2452556.2298163    26   11.6632   11.7726    0.0019     88169  1.460 1.110868
2452556.2298857    27   11.6634   11.7901    0.0019     87087  1.490 1.110780
2452556.2299552    28   11.6608   11.8038    0.0020     86354  1.520 1.110692
2452556.2300246    29   11.6699   11.7915    0.0019     87415  1.530 1.110604
2452556.2300941    30   11.6649   11.7779    0.0021     87624  1.570 1.110517
2452556.2301635    31   11.6732   11.7908    0.0020     87354  1.550 1.110430
