2.452609263216699939e+06 0.000000000000000000e+00 0.000000000000000000e+00
2.452609263274599798e+06 -8.667607333157208100e-08 -8.319482518347567301e-09
2.452609263332499657e+06 -4.263387467012594988e-08 -2.147083433364163332e-08
2.452609263390399516e+06 -4.314858897664390967e-08 -3.159215940002857788e-08
2.452609263448299374e+06 -7.001190938967314579e-08 -4.518536610297872687e-08
2.452609263506199233e+06 -7.784447044693151133e-08 -6.323409281768715845e-08
2.452609263564099092e+06 -1.283970181599832096e-07 -8.837138194004113204e-08
2.452609263621998951e+06 6.309549112420612332e-08 -1.020465458697548619e-07
2.452609263679898810e+06 -6.383097089895455284e-08 -1.105029687502891553e-07
2.452609263737798668e+06 -6.460336324687182164e-08 -1.316911566269860641e-07
2.452609263795698527e+06 3.841348605980673059e-08 -1.446458423298602983e-07
2.452609263853598386e+06 9.032702047687101796e-08 -1.435188981982523793e-07
2.452609263911498245e+06 6.667335045903219777e-08 -1.391781319372678727e-07
2.452609263969398104e+06 9.092742527163263741e-08 -1.339906164237585218e-07
2.452609264027297962e+06 1.270238501372384998e-08 -1.331264119391753939e-07
2.452609264085197821e+06 3.490869143648131465e-08 -1.371773365730437153e-07
2.452609264143097680e+06 1.143302142333602379e-07 -1.314499092628795504e-07
2.452609264200997539e+06 1.611349166670126971e-07 -1.127028489458558358e-07
2.452609264258897398e+06 1.851560566146651929e-07 -8.511093905836871350e-08
2.452609264316797256e+06 9.372938319014451503e-08 -6.120526989989531481e-08
2.452609264374697115e+06 -4.885656961245513025e-08 -5.737944252648338268e-08
2.452609264432596974e+06 5.783052834907308741e-09 -6.146597546141252049e-08
2.452609264490496833e+06 1.371193985526008401e-07 -4.789350673375467836e-08
2.452609264548396692e+06 1.357519289900759411e-07 -2.046466907698286270e-08
2.452609264606296550e+06 -8.966423262247116810e-08 -1.223197620220480920e-08
2.452609264664196409e+06 -6.173958969704633543e-08 -2.216937752750397813e-08
2.452609264722096268e+06 1.208030227549774333e-07 -1.276601083281164111e-08
2.452609264779996127e+06 5.657289699258170861e-08 8.868194849869130571e-09
2.452609264837895986e+06 -9.498324873788151283e-08 1.171979469525341344e-08
2.452609264895795844e+06 -1.333157645295074450e-07 -3.460203122473156652e-09
2.452609264953695703e+06 -1.567476241928886268e-07 -2.599454706948464055e-08
2.452609265011595562e+06 1.856946637838510041e-07 -1.995942978176680346e-08
2.452609265069495421e+06 9.354420205320895400e-08 1.063967193876238590e-08
2.452609265127395280e+06 -9.437277795251123954e-08 1.705956696750473193e-08
2.452609265185295139e+06 -1.725485941776760150e-07 -1.593198594294287020e-09
2.452609265243194997e+06 6.378640941756252773e-09 -1.236129370356052281e-08
2.452609265301094856e+06 -1.782891065519201866e-07 -2.472481340352005200e-08
2.452609265358994715e+06 -2.089490533197466600e-07 -5.892068554667627929e-08
2.452609265416894574e+06 -1.278882374094533704e-07 -9.135741996697175376e-08
2.452609265474794433e+06 -3.378108788916125037e-08 -1.098185324169527444e-07
2.452609265532694291e+06 -8.050544445865170584e-09 -1.182897812399888610e-07
2.452609265590594150e+06 -6.036468692020347553e-08 -1.298885263270853795e-07
2.452609265648494009e+06 3.445209384637982820e-08 -1.382381701385245140e-07
2.452609265706393868e+06 -4.083811597745177323e-08 -1.452235556030438141e-07
2.452609265764293727e+06 -1.264354561992480036e-07 -1.680167858375205051e-07
2.452609265822193585e+06 -1.396586849811540618e-07 -2.020462182865965936e-07
2.452609265880093444e+06 -1.059996157473346573e-07 -2.368039921435030033e-07
2.452609265937993303e+06 -1.624174623723595742e-07 -2.764108372701126033e-07
2.452609265995893162e+06 -6.420712348805912357e-08 -3.150087616543970270e-07
2.452609266053793021e+06 -4.009318390974254431e-08 -3.446713659355846339e-07
2.452609266111692879e+06 -4.480769050416273901e-08 -3.743776477354325273e-07
2.452609266169592738e+06 -5.459983717042599711e-08 -4.073023955291438182e-07
2.452609266227492597e+06 -1.048436306636498544e-07 -4.480181438903951029e-07
2.452609266285392456e+06 -2.853305938734107263e-07 -5.135096344201180116e-07
2.452609266343292315e+06 7.639782027825787611e-09 -5.729249064800577028e-07
2.452609266401192173e+06 1.275552604377722464e-07 -5.967139073136294987e-07
2.452609266459092032e+06 1.751411238051576923e-07 -6.050996899077993775e-07
2.452609266516991891e+06 1.858605119288216268e-07 -6.071224625786508063e-07
2.452609266574891750e+06 1.838045312483893312e-07 -6.069515662315120327e-07
2.452609266632791609e+06 2.026678068314647296e-07 -6.035999085540526307e-07
