2.452525286037100013e+06 0.000000000000000000e+00 0.000000000000000000e+00
2.452525286094899755e+06 -1.671365195435928902e-03 -1.601338290566044209e-04
2.452525286152699497e+06 -1.519074571795556682e-02 -1.789909082961694056e-03
2.452525286210499238e+06 -1.365946532567575804e-02 -4.712510244995292766e-03
2.452525286268298980e+06 -3.506219919971551718e-03 -6.770411256011434759e-03
2.452525286326098721e+06 2.148396702811656428e-03 -7.484183499088099129e-03
2.452525286383898463e+06 6.819943223791365833e-03 -7.254145648977802091e-03
2.452525286441698205e+06 8.609514252373875022e-04 -7.107001275382928210e-03
2.452525286499497946e+06 -4.903506386778997035e-03 -8.050188055314603380e-03
2.452525286557297688e+06 1.727636563659314811e-03 -8.974286236587965954e-03
2.452525286615097430e+06 1.050568078956582753e-02 -8.481616703611036603e-03
2.452525286672897171e+06 9.333887596831191152e-03 -7.191404450527693476e-03
2.452525286730696913e+06 4.404602075610500149e-03 -6.347169818835709902e-03
2.452525286788496654e+06 6.696200711968565075e-03 -5.659818628359332068e-03
2.452525286846296396e+06 4.853428828791036577e-03 -4.849703340782948215e-03
2.452525286904096138e+06 3.708391815086288512e-04 -4.556806456284787782e-03
2.452525286961895879e+06 -1.979680649716348152e-03 -4.877917611034704448e-03
2.452525287019695621e+06 -3.982692283724505937e-04 -5.287526644143157942e-03
2.452525287077495363e+06 -3.160313458018192048e-03 -5.832359902405116411e-03
2.452525287135295104e+06 1.144400438427424505e-02 -5.275898092464051392e-03
2.452525287193094846e+06 7.552275245061797898e-03 -3.627472736545008652e-03
2.452525287250894587e+06 2.122768016938866246e-03 -2.711259976535959019e-03
2.452525287308694329e+06 4.427724991986073594e-05 -2.423034548961771999e-03
2.452525287366494071e+06 -1.070359137768271484e-04 -2.315586582192312708e-03
2.452525287424293812e+06 2.828642590024865473e-03 -1.925756253771182275e-03
2.452525287482093554e+06 1.036189100427714789e-02 -4.929686632700342602e-04
2.452525287539893296e+06 4.597156239022531831e-04 8.438819050030449366e-04
2.452525287597693037e+06 -3.882189734191777118e-03 9.343619622136705924e-04
2.452525287655492779e+06 -4.635274491832803642e-03 5.404323757030437408e-04
2.452525287713292520e+06 -1.004092163612102864e-02 -4.836703039472443899e-04
2.452525287771092262e+06 -5.076817374404531645e-03 -1.645687190783438371e-03
2.452525287828892004e+06 -3.571668281943122126e-03 -2.293624401142654434e-03
2.452525287886691745e+06 -2.995461242147141249e-04 -2.541395661023923645e-03
2.452525287944491487e+06 -1.559752735913761323e-03 -2.617083808837444153e-03
2.452525288002291229e+06 -2.902148732352582885e-03 -2.947155901859488478e-03
2.452525288060090970e+06 2.499466672876935342e-05 -3.153041330448122081e-03
2.452525288117890712e+06 -7.736191817116192318e-03 -3.838082664617567183e-03
2.452525288175690453e+06 2.827196424177651039e-03 -4.312851193700210743e-03
2.452525288233490195e+06 4.307080048054356090e-03 -3.671722942543919309e-03
2.452525288291289937e+06 4.029538953557462201e-03 -2.853248167088492417e-03
2.452525288349089678e+06 4.683533534725146247e-03 -1.922577390877620168e-03
2.452525288406889420e+06 4.051307683145391469e-03 -9.060062199767876523e-04
2.452525288464689162e+06 -2.759226420856059243e-03 -5.137064860749216907e-04
2.452525288522488903e+06 -8.294613176113116871e-04 -5.585192137708041692e-04
2.452525288580288645e+06 -3.131625822919285092e-03 -6.486436287520291367e-04
2.452525288638088387e+06 -7.571834301495896334e-03 -1.398642581102325401e-03
2.452525288695888128e+06 -5.549419967715470137e-03 -2.452835254698464140e-03
2.452525288753687870e+06 5.429553922375845131e-03 -2.359272067903954960e-03
2.452525288811487611e+06 -4.797149588676626226e-03 -2.187184499883624948e-03
2.452525288869287353e+06 -4.613642143741930948e-03 -2.964293711040349652e-03
2.452525288927087095e+06 -2.342962686895697089e-03 -3.578049877353786656e-03
2.452525288984886836e+06 1.117593871742876240e-04 -3.794496427518118629e-03
2.452525289042686578e+06 5.511968201484912858e-03 -3.277036390697202553e-03
2.452525289100486320e+06 1.396960477147490484e-02 -1.384876551006161000e-03
2.452525289158286061e+06 4.611571284401948245e-03 5.886461431776415787e-04
2.452525289216085803e+06 8.541642017341319684e-03 2.212033857397091227e-03
2.452525289273885544e+06 1.093488556464504088e-02 4.574832215315977751e-03
2.452525289331685286e+06 5.387583532459659305e-03 6.830153776649585187e-03
2.452525289389485028e+06 -1.538515858684704786e-03 8.069110394274277287e-03
2.452525289447284769e+06 7.596641485765557450e-04 8.946872576071273828e-03
2.452525289505084511e+06 5.177050871672816273e-03 1.051443059607186717e-02
2.452525289562884253e+06 9.529043051178481653e-04 1.220525836667618949e-02
2.452525289620683994e+06 -2.073814751474828324e-03 1.331249113257581586e-02
2.452525289678483736e+06 -2.443383906861146867e-03 1.414872626412420724e-02
2.452525289736283477e+06 -1.198957238860963621e-03 1.509570686005909726e-02
