1.190992126562493784e-07 3.861496908335623757e-01 2.940439730882644653e-01 1.104530630652365156e-08 4.697686434946311135e-03
1.094197111436812131e-07 3.828154825824207630e-01 3.001129459589719772e-01 1.076359779034910063e-08 4.982377752769408946e-03
9.947252405263977627e-08 1.566954397241347163e-01 3.061819188296794891e-01 9.829766167467194224e-09 5.001202073394835079e-03
3.180012618545975705e-08 1.189774228875747492e-01 3.122508917003870010e-01 1.108705903413032662e-08 1.764661227500058382e-02
6.328341490979523444e-08 3.617567539644649388e-01 3.183198645710945129e-01 8.774896734276926269e-09 7.020784916625557107e-03
7.940215342624673646e-08 -7.474581943032487796e-02 3.243888374418020248e-01 1.173046331715684452e-08 7.486143586562594293e-03
9.092439970292875948e-08 2.831346867025802405e-01 3.304578103125095367e-01 1.253684516942270484e-08 6.978575472897387798e-03
6.513428833917537013e-08 4.259321426640320096e-01 3.365267831832170486e-01 1.098648823768686489e-08 8.541924987087442384e-03
4.444970629552318107e-08 8.119319859393919758e-01 3.425957560539245605e-01 1.037158342336007487e-08 1.183182439532638394e-02
9.135756702412414436e-09 7.679601627133874064e-01 3.486647289246320724e-01 9.850241659996623910e-09 5.467795564245889889e-02
7.448692386887372736e-08 2.897444640281970907e-01 3.547337017953395844e-01 6.674566585268900315e-09 4.534987129737983250e-03
9.989764441230934556e-08 9.998150720331015762e-02 3.608026746660470963e-01 4.881490936594675586e-09 2.474494453226732879e-03
4.551470419475153498e-08 -7.172422927186518360e-02 3.668716475367546082e-01 7.152294420469911548e-09 7.966299812557685670e-03
1.318908004941767615e-08 -2.735355505844064838e-01 3.729406204074621201e-01 8.694131876357458207e-09 3.342481560508350769e-02
1.299053213489661102e-07 -6.737059189580845153e-01 3.790095932781696320e-01 1.403068274233987639e-08 5.466163344313007370e-03
1.284815698871200225e-07 -7.006140046601893046e-01 3.850785661488771439e-01 1.831940325708423661e-08 7.216188064469445523e-03
3.015674169903520502e-08 -7.743545326744473156e-01 3.893268471583724022e-01 2.312553826313003040e-08 3.823081627373480645e-02
2.099569590600497279e-07 -6.550871655272201277e-01 3.923324337229132652e-01 3.474243440977094246e-08 7.014900996957569579e-03
