2453965.53868	0.0029	15.5978
2453965.53881	-0.0	15.6001
2453965.53896	-0.0264	15.6028
2453965.53909	-0.0283	15.6051
2453965.53924	-0.0095	15.6075
2453965.53937	-0.016	15.6096
2453965.53949	-0.0189	15.6117
2453965.53962	-0.0086	15.6137
2453965.53975	-0.0069	15.6156
2453965.53989	-0.0119	15.6177
2453965.54002	-0.0339	15.6195
2453965.54014	0.0162	15.6213
2453965.54027	0.0525	15.6231
2453965.54041	-0.01	15.6249
2453965.54054	-0.0381	15.6265
2453965.54066	0.081	15.6281
2453965.54079	0.0103	15.6297
2453965.54092	-0.0046	15.6312
2453965.54105	-0.0212	15.6326
2453965.54117	-0.0063	15.634
2453965.54131	-0.0049	15.6355
2453965.54144	-0.0164	15.6368
2453965.54157	0.0022	15.638
2453965.54169	-0.0208	15.6392
2453965.54182	0.0398	15.6404
2453965.54195	0.0061	15.6415
2453965.54208	-0.0054	15.6425
2453965.5422	0.0019	15.6435
2453965.54234	0.0227	15.6446
2453965.54247	0.0049	15.6455
2453965.5426	0.0288	15.6463
2453965.54272	0.0026	15.6471
2453965.54285	0.0099	15.6479
2453965.54298	0.0007	15.6486
2453965.54311	0.0451	15.6492
2453965.54323	0.0213	15.6498
2453965.54336	0.0822	15.6504
2453965.54349	0.0147	15.6509
2453965.54362	-0.0041	15.6514
2453965.54375	-0.0189	15.6518
2453965.54388	0.0319	15.6522
2453965.54401	0.0407	15.6525
2453965.54414	-0.0144	15.6529
2453965.54426	-0.018	15.6533
2453965.5444	-0.0028	15.6538
2453965.54453	-0.0083	15.6542
2453965.54466	0.0108	15.6547
2453965.54478	-0.0039	15.6552
2453965.54491	0.014	15.6558
2453965.54504	-0.0089	15.6563
2453965.54517	-0.0	15.6569
2453965.54529	0.0326	15.6576
2453965.54542	-0.0226	15.6582
2453965.54555	-0.0164	15.6589
2453965.54568	-0.0216	15.6596
2453965.5458	-0.0057	15.6603
2453965.54594	-0.0316	15.6611
2453965.54607	0.0193	15.6619
2453965.5462	-0.0129	15.6627
2453965.54632	-0.0101	15.6636
2453965.54645	0.0277	15.6644
2453965.54658	-0.0266	15.6653
2453965.54671	-0.0084	15.6662
2453965.54683	-0.0039	15.6672
2453965.54697	0.0193	15.6682
2453965.5471	0.0056	15.6692
2453965.54723	-0.0075	15.6703
2453965.54735	-0.053	15.6713
2453965.54748	0.029	15.6724
2453965.54761	-0.0132	15.6735
2453965.54774	0.0091	15.6746
2453965.54787	-0.0439	15.6759
2453965.548	-0.0229	15.6771
2453965.54813	0.0414	15.6783
2453965.54826	-0.0122	15.6795
2453965.54838	-0.0329	15.6808
2453965.54851	0.0499	15.6821
2453965.54864	0.0158	15.6834
2453965.54877	0.0317	15.6848
2453965.54889	-0.0072	15.6862
2453965.54902	-0.0105	15.6876
2453965.54915	-0.0078	15.689
2453965.54927	-0.0086	15.6905
2453965.5494	0.0027	15.692
2453965.54954	0.0169	15.6938
2453965.54967	0.0203	15.6955
2453965.5498	0.0396	15.6974
2453965.54992	-0.0139	15.6992
2453965.55005	-0.0506	15.7012
2453965.55018	0.0473	15.7032
