  6563.344 9.3564E-4 0.0233735    -24.98
  6562.148 9.8637E-4  0.017916    -18.16
  6563.578 9.7783E-4 0.0090371    -9.242
  6564.261 9.2525E-4 0.0217384    -23.49
  6565.267 9.5698E-4  0.017691    -18.49
   6562.78 9.5176E-4  0.014526    -15.26
  6564.769 9.3007E-4 0.0209729    -22.55
  6563.392 9.5014E-4 0.0184029    -19.37
   6564.83 9.4682E-4 0.0157603    -16.65
   6564.17 9.4019E-4 0.0224275    -23.85
  6562.896 9.4430E-4 0.0088428    -9.364
  6563.959 8.9826E-4 0.0198264    -22.07
  6563.376 9.1976E-4 0.0126238    -13.73
  6563.376 8.9526E-4 0.0238384    -26.63
  6563.318 9.2526E-4 0.0158793    -17.16
  6562.841 9.1196E-4 0.0178214    -19.54
  6563.304 9.0427E-4  0.009057    -10.02
  6564.763 8.4330E-4 0.0205814    -24.41
  6564.298 8.6529E-4 0.0142625    -16.48
  6563.463 8.3722E-4 0.0195765    -23.38
  6564.281 8.4688E-4 0.0175905    -20.77
  6565.844 8.3462E-4 0.0211298    -25.32
  6564.964 8.5178E-4 0.0155986    -18.31
   6565.41 8.4004E-4 0.0206577    -24.59
  6562.983 8.7023E-4 0.0156126    -17.94
  6564.221 8.3559E-4 0.0173166    -20.72
  6564.502 8.4347E-4 0.0165479    -19.62
  6566.122 8.3702E-4 0.0170651    -20.39
  6562.743 8.4627E-4 0.0130072    -15.37
  6564.603 8.3288E-4 0.0136692    -16.41
  6564.711 7.9391E-4 0.0144452     -18.2
  6563.141 7.8727E-4 0.0191872    -24.37
  6564.082 8.0748E-4 0.0190158    -23.55
     6562. 8.0912E-4 0.0107079    -13.23
  6564.985 7.5596E-4  0.014719    -19.47
   6564.73 7.5160E-4 0.0197132    -26.23
  6564.173 7.7586E-4 0.0178771    -23.04
   6562.59 7.7757E-4 0.0109959    -14.14
  6564.958 7.3802E-4 0.0099899    -13.54
  6566.835 6.9177E-4 0.0198601    -28.71
  6563.169 7.2689E-4 0.0078967    -10.86
  6563.167 6.9936E-4 0.0224543    -32.11
  6563.245 7.2098E-4 0.0134975    -18.72
  6564.452 7.0449E-4 0.0173769    -24.67
  6562.629 7.1010E-4 0.0137212    -19.32
  6564.769 6.9962E-4 0.0100294    -14.34
   6565.25 6.4874E-4 0.0238394    -36.75
  6563.908 7.0502E-4 0.0108105    -15.33
   6561.69 6.6600E-4 0.0081519    -12.24
  6563.916 6.2219E-4 0.0209276    -33.64
  6564.321 6.6631E-4 0.0136928    -20.55
  6563.853 6.6703E-4 0.0082996    -12.44
  6564.293 6.1333E-4 0.0180308     -29.4
May 31 14:52 [EC0165.fits]:         EC 2117-54
  6563.258 6.2938E-4 0.0183588    -29.17
  6561.721 6.6747E-4 0.0184739    -27.68
  6562.486 6.7742E-4 0.0139347    -20.57
  6563.807 6.6071E-4  0.011881    -17.98
  6562.347 6.4729E-4 0.0113621    -17.55
  6562.537 6.2399E-4 0.0169412    -27.15
  6562.802 6.2908E-4 0.0071994    -11.44
  6562.651 5.7398E-4 0.0169151    -29.47
  6564.703 5.9729E-4 0.0112393    -18.82
  6563.423 5.7597E-4 0.0162226    -28.17
  6563.812 5.8004E-4 0.0175831    -30.31
  6563.914 6.0235E-4 0.0059047    -9.803
  6565.476 5.3180E-4 0.0192159    -36.13
  6565.292 5.4963E-4 0.0091079    -16.57
   6563.84 5.0953E-4 0.0137928    -27.07
  6564.079 5.1695E-4 0.0169988    -32.88
  6564.304 5.4757E-4 0.0156318    -28.55
   6564.42 5.5214E-4 0.0136348    -24.69
  6562.207 5.4730E-4 0.0112848    -20.62
   6563.39 5.1774E-4 0.0135311    -26.13
  6563.116 5.1075E-4 0.0105938    -20.74
  6563.649 4.9470E-4 0.0143859    -29.08
  6563.057 4.9052E-4  0.015775    -32.16
  6563.411 5.0307E-4 0.0173884    -34.57
  6562.435 5.2789E-4 0.0113216    -21.45
  6562.472 4.9793E-4 0.0101578     -20.4
  6560.728 4.8067E-4 0.0113064    -23.52
  6563.176 4.6781E-4 0.0115798    -24.75
  6562.145 4.6044E-4 0.0119152    -25.88
  6562.036 4.6296E-4  0.010099    -21.81
  6564.468 4.4413E-4 0.0155756    -35.07
   6564.88 4.5537E-4 0.0129574    -28.46
  6562.211 4.6280E-4 0.0107417    -23.21
  6564.271 4.4381E-4 0.0126966    -28.61
  6562.125 4.4393E-4 0.0120522    -27.15
  6564.062 4.3457E-4 0.0130143    -29.95
  6565.253 4.3303E-4 0.0065966    -15.23
  6564.367 3.9776E-4 0.0211103    -53.07
  6559.982 4.3790E-4 0.0048783    -11.14
  6562.975 3.6841E-4 0.0162358    -44.07
  6561.004 4.0684E-4 0.0121915    -29.97
  6563.837 4.0540E-4 0.0127265    -31.39
  6565.076 4.1860E-4 0.0073948    -17.67
  6565.325 3.8291E-4 0.0083993    -21.94
  6562.884 3.5605E-4 0.0192753    -54.14
  6564.203 3.9699E-4 0.0061061    -15.38
  6564.012 3.6051E-4 0.0157822    -43.78
  6558.714 3.8748E-4 0.0094347    -24.35
   6562.51 3.6912E-4 0.0140396    -38.04
  6561.549 3.9708E-4 0.0103116    -25.97
  6563.448 3.8599E-4 0.0139749    -36.21
  6563.623 4.0996E-4 0.0041054    -10.01
  6582.868 3.5185E-4 0.0057217    -16.26
  6562.504 3.4194E-4 0.0216389    -63.28
  6561.803 4.2136E-4 0.0052187    -12.39
  6563.309 3.6528E-4 0.0139586    -38.21
  6563.042 3.8244E-4   0.01088    -28.45
  6562.095 3.9199E-4 0.0109444    -27.92
  6560.669 3.7531E-4 0.0119585    -31.86
  6563.761 3.7872E-4 0.0103207    -27.25
   6562.72 3.7344E-4 0.0134818     -36.1
  6561.637 3.9097E-4 0.0149809    -38.32
   6562.11 3.9331E-4 0.0114367    -29.08
  6563.551 3.8376E-4 0.0131072    -34.15
  6563.001 3.8928E-4 0.0151106    -38.82
  6563.262 4.2188E-4 0.0112082    -26.57
  6564.299 3.9624E-4 0.0165766    -41.83
  6561.566 4.2115E-4  0.012038    -28.58
  6562.196 4.1838E-4 0.0115297    -27.56
  6561.536 4.0804E-4 0.0066047    -16.19
  6564.256 3.7664E-4 0.0234152    -62.17
  6562.665 4.5940E-4 0.0099082    -21.57
  6561.064 4.4741E-4 0.0063404    -14.17
  6562.935 4.1312E-4 0.0170133    -41.18
  6562.984 4.3282E-4  0.015083    -34.85
  6562.859 4.3099E-4 0.0177424    -41.17
  6562.154 4.7128E-4 0.0073198    -15.53
  6562.423 4.3187E-4 0.0130832    -30.29
   6562.44 4.4527E-4 0.0125164    -28.11
  6562.803 4.5767E-4 0.0200857    -43.89
  6563.169 4.9629E-4 0.0166803    -33.61
  6563.509 5.1001E-4 0.0073263    -14.36
  6563.578 4.4465E-4 0.0131488    -29.57
  6563.969 4.4625E-4 0.0200729    -44.98
  6562.195 5.1192E-4 0.0105187    -20.55
  6563.442 4.8806E-4 0.0060359    -12.37
  6563.112 4.3445E-4 0.0216997    -49.95
  6562.696 4.8924E-4 0.0253404     -51.8
  6566.418 5.7275E-4 0.0039846    -6.957
  6562.031 5.1460E-4 0.0102498    -19.92
  6563.373 4.8959E-4 0.0168906     -34.5
  6562.732 5.2384E-4 0.0154044    -29.41
  6560.805 5.3302E-4 0.0137265    -25.75
  6561.733 5.3524E-4 0.0217562    -40.65
  6562.242 5.6733E-4  0.013363    -23.55
  6561.628 5.6000E-4 0.0105552    -18.85
  6561.071 5.1546E-4 0.0125482    -24.34
  6561.682 5.0267E-4   0.01866    -37.12
  6562.022 5.5506E-4 0.0191586    -34.52
  6562.167 5.8602E-4 0.0143044    -24.41
May 31 14:53 [EC0265.fits]:         EC 2117-54
  6562.228 5.8235E-4 0.0157857    -27.11
  6562.683 5.7756E-4   0.01864    -32.27
  6559.496 5.8947E-4 0.0088849    -15.07
  6562.421 5.3444E-4 0.0258642     -48.4
    6563.3 5.9695E-4 0.0153141    -25.65
  6562.414 5.9209E-4 0.0206985    -34.96
  6559.097 6.2643E-4 0.0115014    -18.36
  6562.897 5.8584E-4 0.0177011    -30.21
  6562.348 5.8462E-4 0.0262515     -44.9
  6563.361 6.3331E-4 0.0143482    -22.66
  6561.477 6.1646E-4 0.0173658    -28.17
  6562.548 6.3215E-4 0.0218771    -34.61
  6563.288 6.7881E-4 0.0071212    -10.49
  6562.551 6.3210E-4 0.0250275    -39.59
  6561.137 6.9425E-4 0.0172256    -24.81
  6559.996 6.9816E-4 0.0143082    -20.49
  6561.514 6.8532E-4 0.0191704    -27.97
  6562.379 7.0893E-4 0.0151847    -21.42
  6560.729 7.0310E-4 0.0216294    -30.76
  6562.362 7.3173E-4 0.0151425    -20.69
  6562.239 7.3593E-4 0.0102948    -13.99
  6561.825 7.0232E-4 0.0199894    -28.46
  6561.347 7.4342E-4 0.0203635    -27.39
   6563.02 7.4021E-4 0.0165198    -22.32
  6562.436 7.2096E-4 0.0175461    -24.34
  6562.382 7.5199E-4  0.017551    -23.34
  6563.143 7.6500E-4 0.0134817    -17.62
  6563.418 7.3546E-4 0.0183657    -24.97
  6561.572 7.6297E-4 0.0141838    -18.59
  6564.564 7.3772E-4 0.0230063    -31.19
  6562.167 7.8326E-4 0.0167317    -21.36
  6563.499 7.9527E-4  0.013016    -16.37
  6559.804 7.6461E-4 0.0128241    -16.77
  6561.583 7.3530E-4 0.0219083    -29.79
  6561.056 7.8193E-4 0.0200554    -25.65
  6562.185 8.0017E-4 0.0202582    -25.32
  6559.341 8.3016E-4 0.0125159    -15.08
  6559.886 8.0980E-4 0.0112877    -13.94
  6563.691 8.1789E-4 0.0153202    -18.73
  6562.112 8.1840E-4 0.0147813    -18.06
  6562.611 7.9974E-4 0.0218289     -27.3
  6562.792 8.3844E-4 0.0179516    -21.41
  6562.017 8.6262E-4 0.0170549    -19.77
  6561.885 8.6681E-4 0.0128353    -14.81
  6563.185 8.3972E-4 0.0248967    -29.65
  6562.402 8.9102E-4  0.015431    -17.32
  6563.444 8.7716E-4 0.0250234    -28.53
  6558.492 9.2157E-4  -0.00153      1.66
  6563.633 7.8278E-4 0.0323585    -41.34
  6562.391 9.0737E-4  0.014883     -16.4
  6560.542 9.0772E-4 0.0153429     -16.9
   6560.73 8.8538E-4 0.0204977    -23.15
  6561.716 9.1398E-4 0.0128019    -14.01
  6561.381 8.9359E-4  0.017349    -19.41
  6563.025 8.9301E-4 0.0215518    -24.13
  6562.478 9.2831E-4 0.0112704    -12.14
   6561.85 8.8142E-4 0.0280625    -31.84
  6561.149 9.6050E-4 0.0152379    -15.86
  6565.066 9.4714E-4 0.0117896    -12.45
  6562.207 8.9886E-4 0.0197261    -21.95
  6562.838 9.1348E-4 0.0251462    -27.53
  6559.746 9.8198E-4 0.0081375    -8.287
  6563.573 8.9679E-4 0.0164595    -18.35
  6563.801 9.0441E-4 0.0275482    -30.46
  6562.806 9.7433E-4 0.0117049    -12.01
  6562.847 9.4166E-4 0.0220059    -23.37
  6561.014 9.8196E-4 0.0133013    -13.55
  6562.036 9.4137E-4 0.0187621    -19.93
  6556.225 9.4821E-4   0.32009    -337.6
  6562.886    0.0012 0.0071844    -5.987
