2453965.538812 0.029038
2453965.538962 0.029470
2453965.539092 0.030027
2453965.539240 0.029559
2453965.539367 0.030337
2453965.539494 0.028767
2453965.539622 0.030339
2453965.539749 0.028614
2453965.539888 0.028405
2453965.540015 0.029588
2453965.540143 0.028727
2453965.540270 0.029036
2453965.540409 0.028005
2453965.540536 0.030589
2453965.540664 0.030689
2453965.540791 0.030126
2453965.540918 0.031515
2453965.541046 0.030328
2453965.541174 0.030151
2453965.541312 0.029430
2453965.541439 0.028273
2453965.541566 0.029746
2453965.541693 0.028720
2453965.541821 0.029490
2453965.541948 0.029392
2453965.542076 0.028372
2453965.542203 0.029346
2453965.542342 0.028456
2453965.542469 0.027927
2453965.542596 0.029037
2453965.542724 0.028596
2453965.542851 0.029871
2453965.542978 0.029241
2453965.543105 0.030057
2453965.543233 0.029622
2453965.543360 0.029289
2453965.543488 0.030067
2453965.543615 0.029259
2453965.543754 0.030722
2453965.543881 0.029381
2453965.544008 0.030786
2453965.544136 0.030790
2453965.544263 0.030651
2453965.544402 0.030070
2453965.544529 0.029581
2453965.544657 0.030388
2453965.544784 0.031104
2453965.544911 0.030749
2453965.545038 0.028373
2453965.545166 0.030408
2453965.545293 0.032469
2453965.545421 0.030789
2453965.545548 0.031589
2453965.545675 0.031072
2453965.545802 0.030939
2453965.545941 0.030821
2453965.546068 0.030452
2453965.546196 0.030858
2453965.546323 0.032219
2453965.546450 0.031081
2453965.546578 0.030387
2453965.546705 0.030254
2453965.546833 0.030170
2453965.546971 0.031482
2453965.547099 0.028249
2453965.547226 0.031382
2453965.547353 0.029620
2453965.547481 0.030067
2453965.547608 0.029206
2453965.547735 0.031089
2453965.547874 0.029384
2453965.548001 0.030518
2453965.548129 0.030834
2453965.548256 0.030584
2453965.548383 0.029438
2453965.548511 0.029743
2453965.548638 0.031636
2453965.548765 0.030643
2453965.548892 0.029244
2453965.549020 0.030397
2453965.549147 0.031928
2453965.549275 0.029766
2453965.549402 0.031641
2453965.549540 0.030717
2453965.549668 0.029853
2453965.549795 0.032328
2453965.549922 0.031944
2453965.550050 0.029974
2453965.550177 0.025127
2453965.550304 0.032935
2453965.550432 0.031112
2453965.550559 0.032071
2453965.550687 0.030802
2453965.550814 0.033819
2453965.550941 0.031031
2453965.551080 0.032791
2453965.551207 0.031047
2453965.551334 0.033222
2453965.551462 0.029518
2453965.551590 0.031175
2453965.551716 0.031629
2453965.551844 0.030876
2453965.551983 0.030398
2453965.552110 0.030100
2453965.552237 0.030870
2453965.552365 0.031004
2453965.552492 0.030213
2453965.552631 0.031317
2453965.552758 0.032698
2453965.552885 0.030097
2453965.553013 0.030937
2453965.553140 0.029485
2453965.553267 0.030783
2453965.553395 0.030924
2453965.553522 0.031768
2453965.553649 0.029298
2453965.553788 0.029382
2453965.553915 0.031037
2453965.554043 0.029939
2453965.554170 0.029136
2453965.554297 0.030904
2453965.554425 0.028200
2453965.554552 0.030662
2453965.554691 0.030056
2453965.554818 0.031071
2453965.554946 0.028089
2453965.555073 0.030030
2453965.555200 0.028471
2453965.555328 0.029328
2453965.555466 0.030397
2453965.555594 0.028790
2453965.555721 0.029685
2453965.555848 0.028250
2453965.555976 0.028079
2453965.556103 0.027744
2453965.556230 0.027713
2453965.556358 0.026753
2453965.556496 0.027758
2453965.556624 0.027667
2453965.556751 0.028415
2453965.556879 0.025296
2453965.557006 0.025121
2453965.557133 0.027025
2453965.557272 0.027157
2453965.557399 0.026675
2453965.557526 0.026584
2453965.557654 0.026188
2453965.557781 0.024546
2453965.557908 0.023668
2453965.558036 0.025652
2453965.558163 0.026052
2453965.558290 0.025189
2453965.558418 0.024762
2453965.558546 0.020010
2453965.558672 0.024172
2453965.558800 0.022105
2453965.558938 0.022151
2453965.559066 0.023184
2453965.559193 0.021883
2453965.559320 0.022929
2453965.559448 0.021660
2453965.559586 0.021085
2453965.559714 0.021753
2453965.559841 0.019165
2453965.559969 0.019143
2453965.560096 0.019967
2453965.560223 0.019285
2453965.560351 0.018535
