2453965.53868	-0.1483	11.8687
2453965.53881	0.0	11.8629
2453965.53896	-0.061	11.8562
2453965.53909	-0.0735	11.8505
2453965.53924	-0.0789	11.8443
2453965.53937	-0.0112	11.8391
2453965.53949	-0.0046	11.834
2453965.53962	-0.0679	11.829
2453965.53975	-0.0049	11.8242
2453965.53989	-0.0021	11.8192
2453965.54002	-0.0142	11.8147
2453965.54014	-0.0281	11.8103
2453965.54027	-0.0365	11.8061
2453965.54041	0.0276	11.8017
2453965.54054	-0.0312	11.7978
2453965.54066	-0.0699	11.794
2453965.54079	-0.0366	11.7904
2453965.54092	-0.053	11.7869
2453965.54105	-0.0222	11.7835
2453965.54117	0.016	11.7803
2453965.54131	-0.0247	11.777
2453965.54144	0.0255	11.7741
2453965.54157	-0.01	11.7713
2453965.54169	0.032	11.7687
2453965.54182	-0.0039	11.7662
2453965.54195	-0.0156	11.7639
2453965.54208	0.0469	11.7617
2453965.5422	-0.0048	11.7596
2453965.54234	0.0202	11.7576
2453965.54247	0.067	11.7558
2453965.5426	0.0186	11.7542
2453965.54272	0.0403	11.7527
2453965.54285	0.0292	11.7514
2453965.54298	0.0392	11.7502
2453965.54311	-0.0299	11.7492
2453965.54323	0.0165	11.7483
2453965.54336	0.0043	11.7475
2453965.54349	0.0243	11.7469
2453965.54362	0.0077	11.7464
2453965.54375	0.0271	11.746
2453965.54388	0.0086	11.7459
2453965.54401	-0.0011	11.7457
2453965.54414	0.0027	11.7456
2453965.54426	0.0608	11.7454
2453965.5444	0.0146	11.7452
2453965.54453	0.0153	11.745
2453965.54466	-0.0132	11.7448
2453965.54478	-0.0087	11.7445
2453965.54491	-0.0148	11.7442
2453965.54504	0.0414	11.7439
2453965.54517	0.0205	11.7436
2453965.54529	-0.0522	11.7432
2453965.54542	0.0301	11.7429
2453965.54555	0.0318	11.7425
2453965.54568	0.0311	11.7421
2453965.5458	-0.002	11.7416
2453965.54594	-0.019	11.7411
2453965.54607	0.0165	11.7407
2453965.5462	0.0145	11.7401
2453965.54632	-0.0566	11.7396
2453965.54645	-0.0428	11.7391
2453965.54658	0.0026	11.7385
2453965.54671	0.0362	11.7379
2453965.54683	-0.0183	11.7373
2453965.54697	-0.0595	11.7366
2453965.5471	0.0474	11.7359
2453965.54723	-0.0324	11.7353
2453965.54735	0.0021	11.7346
2453965.54748	0.015	11.7338
2453965.54761	0.0284	11.7331
2453965.54774	0.0039	11.7323
2453965.54787	0.0414	11.7314
2453965.548	-0.0177	11.7306
2453965.54813	-0.009	11.7298
2453965.54826	-0.0253	11.7289
2453965.54838	0.0476	11.7281
2453965.54851	-0.0586	11.7271
2453965.54864	-0.0246	11.7262
2453965.54877	-0.0362	11.7253
2453965.54889	0.0341	11.7243
2453965.54902	0.0138	11.7233
2453965.54915	-0.0104	11.7223
2453965.54927	0.0176	11.7213
2453965.5494	-0.0475	11.7204
2453965.54954	-0.012	11.7195
2453965.54967	0.0172	11.7188
2453965.5498	-0.0331	11.7182
2453965.54992	-0.0073	11.7177
2453965.55005	0.0348	11.7172
2453965.55018	0.0048	11.7169
2453965.5503	-0.0206	11.7166
2453965.55043	-0.0161	11.7164
2453965.55056	0.0244	11.7163
2453965.55069	-0.0093	11.7163
2453965.55081	-0.018	11.7164
2453965.55094	0.058	11.7166
2453965.55108	-0.0205	11.7169
2453965.55121	0.0491	11.7173
2453965.55133	-0.0152	11.7177
2453965.55146	0.0384	11.7183
2453965.55159	0.0398	11.7189
2453965.55172	0.0268	11.7196
2453965.55184	-0.0199	11.7204
2453965.55198	0.0132	11.7214
2453965.55211	-0.0134	11.7224
2453965.55224	0.0059	11.7235
2453965.55236	-0.0085	11.7247
2453965.55249	0.0095	11.7259
2453965.55263	0.0208	11.7274
2453965.55276	-0.0497	11.7288
2453965.55289	-0.0215	11.7304
2453965.55301	-0.0253	11.732
2453965.55314	-0.0141	11.7337
2453965.55327	-0.0185	11.7355
