0.2814129	-0.016	12.225
0.2814824	0.0	12.2263
0.2815518	-0.0023	12.2276
0.2816213	-0.006	12.2288
0.2816907	-0.0047	12.2301
0.2817601	0.0012	12.2313
0.2818296	-0.0067	12.2325
0.281899	-0.0091	12.2337
0.2819685	-0.0039	12.2349
0.2820379	-0.0045	12.2361
0.2821074	0.0074	12.2372
0.2821768	-0.0047	12.2383
0.2822463	-0.0103	12.2394
0.2823157	-0.0032	12.2405
0.2823851	0.0102	12.2416
0.2824546	-0.0236	12.2426
0.282524	-0.0014	12.2437
0.2825935	-0.0114	12.2447
0.2826629	-0.0052	12.2457
0.2827324	-0.0074	12.2466
0.2828018	-0.0063	12.2476
0.2828713	-0.0113	12.2485
0.2829407	0.0083	12.2494
0.2830101	0.0088	12.2503
0.2830796	0.0063	12.2512
0.283149	0.0151	12.2521
0.2832185	0.0073	12.2529
0.2832879	-0.0041	12.2538
0.2833574	0.0221	12.2546
0.2834268	0.0068	12.2554
0.2834963	0.0129	12.2562
0.2835657	-0.0009	12.2569
0.2836351	0.0062	12.2577
0.2837046	0.0009	12.2584
0.283774	0.0005	12.2591
0.2838435	0.0068	12.2598
0.2839129	-0.0053	12.2605
0.2839824	-0.0159	12.2611
0.2840518	0.0191	12.2618
0.2841213	0.0061	12.2624
0.2841907	-0.0034	12.263
0.2842601	-0.0013	12.2636
0.2843296	0.0033	12.2642
0.284399	0.0128	12.2647
0.2844685	-0.0038	12.2653
0.2845379	-0.0035	12.2658
0.2846074	0.0093	12.2663
0.2846768	-0.0068	12.2668
0.2847463	-0.0074	12.2673
0.2848157	-0.0153	12.2677
0.2848851	0.0089	12.2682
0.2849546	-0.0017	12.2686
0.285024	-0.0105	12.269
0.2850935	-0.0043	12.2694
0.2851629	0.0002	12.2698
0.2852324	0.0012	12.2702
0.2853018	0.0004	12.2705
0.2853713	0.0015	12.2709
0.2854407	0.0034	12.2712
0.2855101	-0.0038	12.2715
0.2855796	0.008	12.2718
0.285649	-0.0131	12.272
0.2857185	0.0189	12.2723
0.2857879	0.0061	12.2726
0.2858574	0.0068	12.2728
0.2859268	0.013	12.273
0.2859963	0.0198	12.2732
0.2860657	0.0158	12.2734
0.2861351	0.0329	12.2736
0.2862046	0.0201	12.2737
0.286274	0.0249	12.2739
0.2863435	0.0243	12.274
0.2864129	0.0363	12.2741
0.2864824	0.0256	12.2742
0.2865518	0.0229	12.2743
0.2866213	0.0341	12.2744
0.2866907	0.0213	12.2744
